,sag_amplitude_0,sag_ratio1_0,sag_ratio2_0,sag_amplitude_1,sag_ratio1_1,sag_ratio2_1,sag_amplitude_2,sag_ratio1_2,sag_ratio2_2,sag_amplitude_3,sag_ratio1_3,sag_ratio2_3,Cell_id,sample_index,Cre_line
0,0.11838501111036237,0.04899653985620747,0.9510034601437926,0.4250302992970063,0.058391470708815896,0.9416085292911841,0.8233477016448489,0.0683833689749225,0.9316166310250775,1.2542431009334933,0.07512650229218527,0.9248734977078147,354833767,0,Nr5a1-Cre
1,0.07324034708375393,0.02915076616509914,0.9708492338349008,0.2640718995795055,0.03486308223807593,0.9651369177619241,0.5129121140515593,0.04083189828696968,0.9591681017130304,0.773232182424735,0.044288158956925436,0.9557118410430746,354833767,1,Nr5a1-Cre
2,0.1141062246395137,0.04706806017421509,0.952931939825785,0.4106360850591244,0.05622002364241856,0.9437799763575815,0.7976144829968916,0.06599933770052538,0.9340006622994746,1.213503612315634,0.07240426985045001,0.92759573014955,354833767,2,Nr5a1-Cre
3,0.12994429317573974,0.05430929544413048,0.9456907045558696,0.46617147232907996,0.06465640062582692,0.9353435993741731,0.8960633034299974,0.07520700853912235,0.9247929914608777,1.3639154588248772,0.08260680712555606,0.917393192874444,354833767,3,Nr5a1-Cre
4,0.1576976688389351,0.06752925549888486,0.9324707445011151,0.5633903928489303,0.08008489294176875,0.9199151070582312,1.0839337095710562,0.09326416562574867,0.9067358343742513,1.6563014008552415,0.1029825965761084,0.8970174034238916,354833767,4,Nr5a1-Cre
5,0.11247365554906708,0.04632254198327212,0.9536774580167279,0.40465820496022786,0.055315555687490456,0.9446844443125095,0.7841935788099477,0.0647839933043489,0.9352160066956511,1.1957489653371738,0.07122501971617917,0.9287749802838209,354833767,5,Nr5a1-Cre
6,0.12994429317573974,0.05430929544413048,0.9456907045558696,0.46617147232907996,0.06465640062582692,0.9353435993741731,0.8960633034299974,0.07520700853912235,0.9247929914608777,1.3639154588248772,0.08260680712555606,0.917393192874444,354833767,6,Nr5a1-Cre
7,0.06737411260067461,0.02666874480783817,0.9733312551921618,0.242690043998806,0.031868898887266635,0.9681311011127334,0.4713796520355942,0.03731253072101012,0.9626874692789898,0.7098037407530455,0.04040578758564071,0.9595942124143593,354833767,7,Nr5a1-Cre
8,0.11247365554906708,0.04632254198327212,0.9536774580167279,0.40465820496022786,0.055315555687490456,0.9446844443125095,0.7841935788099477,0.0647839933043489,0.9352160066956511,1.1957489653371738,0.07122501971617917,0.9287749802838209,354833767,8,Nr5a1-Cre
9,0.17001372821145821,0.07338771660835892,0.926612283391641,0.5994391580112648,0.08590776917265786,0.9140922308273421,1.1448081529333365,0.09940373762016616,0.9005962623798338,1.7469365046828074,0.10967516374760446,0.8903248362523956,354833767,9,Nr5a1-Cre
10,0.1683781499579453,0.07258502135575913,0.9274149786442408,0.5941043438501481,0.0850266671990408,0.9149733328009592,1.1348258998691279,0.09838712296583967,0.9016128770341604,1.731993754765071,0.10855988351279884,0.8914401164872011,354833767,10,Nr5a1-Cre
11,0.10632318914139205,0.04353831159673697,0.9564616884032631,0.3841117016232687,0.05220719353753675,0.9477928064624632,0.7410924427636729,0.06086006768666181,0.9391399323133381,1.1278955030983866,0.06676799940517153,0.9332320005948285,354833767,11,Nr5a1-Cre
12,0.07166105453931948,0.028481085089866073,0.971518914910134,0.2581593217987148,0.03403614173493894,0.965963858265061,0.5018904551468921,0.039894795312618116,0.9601052046873819,0.7551358649062934,0.043184763454819905,0.9568152365451801,354833767,12,Nr5a1-Cre
13,0.10632318914139205,0.04353831159673697,0.9564616884032631,0.3841117016232687,0.05220719353753675,0.9477928064624632,0.7410924427636729,0.06086006768666181,0.9391399323133381,1.1278955030983866,0.06676799940517153,0.9332320005948285,354833767,13,Nr5a1-Cre
14,0.07166105453931948,0.028481085089866073,0.971518914910134,0.2581593217987148,0.03403614173493894,0.965963858265061,0.5018904551468921,0.039894795312618116,0.9601052046873819,0.7551358649062934,0.043184763454819905,0.9568152365451801,354833767,14,Nr5a1-Cre
15,0.1141062246395137,0.04706806017421509,0.952931939825785,0.4106360850591244,0.05622002364241856,0.9437799763575815,0.7976144829968916,0.06599933770052538,0.9340006622994746,1.213503612315634,0.07240426985045001,0.92759573014955,354833767,15,Nr5a1-Cre
16,0.1683781499579453,0.07258502135575913,0.9274149786442408,0.5941043438501481,0.0850266671990408,0.9149733328009592,1.1348258998691279,0.09838712296583967,0.9016128770341604,1.731993754765071,0.10855988351279884,0.8914401164872011,354833767,16,Nr5a1-Cre
17,0.06737411260067461,0.02666874480783817,0.9733312551921618,0.242690043998806,0.031868898887266635,0.9681311011127334,0.4713796520355942,0.03731253072101012,0.9626874692789898,0.7098037407530455,0.04040578758564071,0.9595942124143593,354833767,17,Nr5a1-Cre
18,0.12994429317573974,0.05430929544413048,0.9456907045558696,0.46617147232907996,0.06465640062582692,0.9353435993741731,0.8960633034299974,0.07520700853912235,0.9247929914608777,1.3639154588248772,0.08260680712555606,0.917393192874444,354833767,18,Nr5a1-Cre
