AHP_depth,AP_amplitude,AP_width,Cell_id,ISI_CV,adaptation_index2,mean_frequency,steady_state_voltage,time_to_first_spike,voltage_base
3.6087646779312315,0.9361402680714386,1.575091575090984,483101699,2.064194328196013,2.8862744431764504,0.891368821542781,0.07748492489706169,0.38232600732611194,0.05697603895192299
6.89405945372291,3.4525019281645406,1.5254612807719372,320668879,11.413705445664618,2.290403012357954,9.88990365518303,1.1359632843126992,0.5254501130790954,2.058786067671428
3.488754092493246,1.5880672204742456,0.654242495709854,468193142,1.4802188599933668,0.5080009788692722,1.0935682002435307,0.11279985602143519,1.279151119403669,0.20110047918593796
1.9094360144594322,0.9870186873500676,1.3271237294277451,313862306,2.78709835163726,2.7841349500625396,1.260644081328887,4.179967722941217,1.0737693487665607,0.7998203241130323
1.3723569281852974,0.33124022479410276,0.7758845076476248,515524026,4.66736417539308,0.9342006494108517,1.5582798807808986,0.47023151593166695,0.10752688172051225,1.3718483516137
0.9142760310876678,2.7147622744595727,3.295101103084098,565866518,8.996039437610369,0.7394812208558362,2.8583632045812606,0.8003089899352419,0.995706399510311,2.2740036678366398
0.45724119396643415,0.9789961715855721,5.744799961055232,318331342,1.8786954314820177,1.9961605148953998,4.709641622616877,0.2675546856218285,1.46206896551915,0.06095553281163914
2.0621262558541797,0.9007929953572613,3.1916849020155915,481001895,0.9939138650177918,0.03574649558033778,0.3829488746900183,0.44213092647069097,0.3774509803923598,0.1490547237067084
0.8284139117461009,1.6661006771058127,1.3959936710551335,484635029,0.8450655223198866,5.323659336998096,1.3412257870243909,0.08473467551256177,1.2356841470777722,0.09955066731827569
4.066131420249213,1.9599686294031422,0.6531730972003248,354833767,0.9572677339402391,16.607851443125217,1.5763175964038751,0.616273338763134,4.2870500233777475,1.629404294164221
0.4918140676230013,3.7132222181308765,2.5481429288070627,484742372,2.6723875285333625,2.93931823751085,3.8272526622392014,0.023823392761056182,0.36411784177471856,0.12810435473751977
