,sag_amplitude_0,sag_ratio1_0,sag_ratio2_0,sag_amplitude_1,sag_ratio1_1,sag_ratio2_1,sag_amplitude_2,sag_ratio1_2,sag_ratio2_2,sag_amplitude_3,sag_ratio1_3,sag_ratio2_3,Cell_id,sample_index,Cre_line
16,0.007406165643558893,0.0016316905725661042,0.9983683094274339,0.11682943967011283,0.008283224835240785,0.9917167751647592,0.8346483836171217,0.03642578099115894,0.9635742190088411,2.1154892769323084,0.06898464997301378,0.9310153500269862,515524026,16,Rbp4-Cre_KL100
17,0.00040156883001429833,8.89143456953829e-05,0.9999110856543046,0.12354244085177868,0.008806528375861513,0.9911934716241385,0.858791386649699,0.037725929405250457,0.9622740705947496,2.1635050814003023,0.0710473930161249,0.9289526069838752,515524026,17,Rbp4-Cre_KL100
18,0.010383605707886545,0.002319769595489787,0.9976802304045103,0.14629256291271986,0.010606485851087954,0.9893935141489121,0.9189517479841101,0.041224602060722086,0.9587753979392779,2.2869317897074666,0.07681130948257213,0.9231886905174279,515524026,18,Rbp4-Cre_KL100
19,0.00034315500238335517,7.577190770012886e-05,0.9999242280922999,0.11798742186104505,0.008372928246917766,0.9916270717530823,0.8389707432945244,0.036654772095395256,0.9633452279046048,2.1244884792039187,0.06936004940538422,0.9306399505946158,515524026,19,Rbp4-Cre_KL100
20,0.007253472956932683,0.0015972826449589274,0.998402717355041,0.1158230764490753,0.00820542756753473,0.9917945724324653,0.8322499873197131,0.03628648281822531,0.9637135171817747,2.1075744465943558,0.06865642663386742,0.9313435733661326,515524026,20,Rbp4-Cre_KL100
21,0.007406165643558893,0.0016316905725661042,0.9983683094274339,0.11682943967011283,0.008283224835240785,0.9917167751647592,0.8346483836171217,0.03642578099115894,0.9635742190088411,2.1154892769323084,0.06898464997301378,0.9310153500269862,515524026,21,Rbp4-Cre_KL100
22,0.007136148042462764,0.0015708226785920724,0.9984291773214079,0.11497083822186482,0.008139760201381659,0.9918602397986184,0.8277485643946818,0.03606165767823036,0.9639383423217697,2.100919280783131,0.06838179250769767,0.9316182074923023,515524026,22,Rbp4-Cre_KL100
23,0.0070167707445136784,0.0015438865123939965,0.998456113487606,0.11404538952950816,0.008068597395689525,0.9919314026043105,0.8243521515011736,0.035883161517299623,0.9641168384827004,2.093676278716785,0.06808407584887408,0.9319159241511259,515524026,23,Rbp4-Cre_KL100
24,0.00012517732915284796,2.7474120874266923e-05,0.9999725258791258,0.10652613281860113,0.007494008127146306,0.9925059918728537,0.7981584581260392,0.034514370266918545,0.9654856297330815,2.0509601849795445,0.06619730754871044,0.9338026924512896,515524026,24,Rbp4-Cre_KL100
25,0.007136148042462764,0.0015708226785920724,0.9984291773214079,0.11497083822186482,0.008139760201381659,0.9918602397986184,0.8277485643946818,0.03606165767823036,0.9639383423217697,2.100919280783131,0.06838179250769767,0.9316182074923023,515524026,25,Rbp4-Cre_KL100
26,0.0070167707445136784,0.0015438865123939965,0.998456113487606,0.11404538952950816,0.008068597395689525,0.9919314026043105,0.8243521515011736,0.035883161517299623,0.9641168384827004,2.093676278716785,0.06808407584887408,0.9319159241511259,515524026,26,Rbp4-Cre_KL100
27,0.00039832689675733945,8.821115220206402e-05,0.999911788847798,0.12386984398554546,0.008832181897638588,0.9911678181023614,0.8599146060562504,0.03778730546015739,0.9622126945398426,2.165717124045159,0.07114442603968027,0.9288555739603197,515524026,27,Rbp4-Cre_KL100
28,0.00011774061840696959,2.5776515996825443e-05,0.9999742234840032,0.10162265992113362,0.007117653090922174,0.9928823469090778,0.7712286541266451,0.03317679382319961,0.9668232061768004,2.014596597347108,0.06462559722491719,0.9353744027750828,515524026,28,Rbp4-Cre_KL100
29,0.0004017571065304537,8.895538640463735e-05,0.9999110446135954,0.12352806108468428,0.008805402172164224,0.9911945978278358,0.8587420161544657,0.03772323401732829,0.9622767659826718,2.1634081847060145,0.071043143365522,0.928956856634478,515524026,29,Rbp4-Cre_KL100
30,0.00040939326291322686,9.06056078303394e-05,0.9999093943921696,0.12265171217507032,0.008736724867323166,0.9912632751326769,0.8557639071596128,0.03755987446198397,0.9624401255380161,2.157232213886985,0.07077469620298982,0.9292253037970102,515524026,30,Rbp4-Cre_KL100
31,0.00040313882647069477,8.925381525703971e-05,0.999910746184743,0.12336121922915311,0.00879233847323485,0.9912076615267651,0.8581796246556053,0.03769241299658057,0.9623075870034195,2.16225261936863,0.07099283048018323,0.9290071695198168,515524026,31,Rbp4-Cre_KL100
32,0.0001248003893437044,2.7386891139036622e-05,0.999972613108861,0.1061927593245855,0.007468447965747508,0.9925315520342525,0.7965503869439914,0.034433278469580525,0.9655667215304194,2.048756972127748,0.06609999429441377,0.9339000057055863,515524026,32,Rbp4-Cre_KL100
33,0.011615237411646717,0.0025916008231142646,0.9974083991768857,0.1452107432459968,0.010518146009101803,0.9894818539908982,0.9163185185871896,0.041063379029597225,0.9589366209704028,2.282166063517323,0.0765668876429566,0.9234331123570434,515524026,33,Rbp4-Cre_KL100
34,0.00011774061840696959,2.5776515996825443e-05,0.9999742234840032,0.10162265992113362,0.007117653090922174,0.9928823469090778,0.7712286541266451,0.03317679382319961,0.9668232061768004,2.014596597347108,0.06462559722491719,0.9353744027750828,515524026,34,Rbp4-Cre_KL100
35,0.007406165643558893,0.0016316905725661042,0.9983683094274339,0.11682943967011283,0.008283224835240785,0.9917167751647592,0.8346483836171217,0.03642578099115894,0.9635742190088411,2.1154892769323084,0.06898464997301378,0.9310153500269862,515524026,35,Rbp4-Cre_KL100
36,0.00040939326291322686,9.06056078303394e-05,0.9999093943921696,0.12265171217507032,0.008736724867323166,0.9912632751326769,0.8557639071596128,0.03755987446198397,0.9624401255380161,2.157232213886985,0.07077469620298982,0.9292253037970102,515524026,36,Rbp4-Cre_KL100
37,0.00040156883001429833,8.89143456953829e-05,0.9999110856543046,0.12354244085177868,0.008806528375861513,0.9911934716241385,0.858791386649699,0.037725929405250457,0.9622740705947496,2.1635050814003023,0.0710473930161249,0.9289526069838752,515524026,37,Rbp4-Cre_KL100
38,0.00011774061840696959,2.5776515996825443e-05,0.9999742234840032,0.10162265992113362,0.007117653090922174,0.9928823469090778,0.7712286541266451,0.03317679382319961,0.9668232061768004,2.014596597347108,0.06462559722491719,0.9353744027750828,515524026,38,Rbp4-Cre_KL100
39,0.007406165643558893,0.0016316905725661042,0.9983683094274339,0.11682943967011283,0.008283224835240785,0.9917167751647592,0.8346483836171217,0.03642578099115894,0.9635742190088411,2.1154892769323084,0.06898464997301378,0.9310153500269862,515524026,39,Rbp4-Cre_KL100
40,0.0070167707445136784,0.0015438865123939965,0.998456113487606,0.11404538952950816,0.008068597395689525,0.9919314026043105,0.8243521515011736,0.035883161517299623,0.9641168384827004,2.093676278716785,0.06808407584887408,0.9319159241511259,515524026,40,Rbp4-Cre_KL100
41,0.00041689135009903566,9.219161977136721e-05,0.9999078083802286,0.12106923109372758,0.008613036025277044,0.9913869639747229,0.8503328076273675,0.03726361272934081,0.9627363872706592,2.1455184750735157,0.07027391439013868,0.9297260856098614,515524026,41,Rbp4-Cre_KL100
42,0.0070167707445136784,0.0015438865123939965,0.998456113487606,0.11404538952950816,0.008068597395689525,0.9919314026043105,0.8243521515011736,0.035883161517299623,0.9641168384827004,2.093676278716785,0.06808407584887408,0.9319159241511259,515524026,42,Rbp4-Cre_KL100
43,0.007136148042462764,0.0015708226785920724,0.9984291773214079,0.11497083822186482,0.008139760201381659,0.9918602397986184,0.8277485643946818,0.03606165767823036,0.9639383423217697,2.100919280783131,0.06838179250769767,0.9316182074923023,515524026,43,Rbp4-Cre_KL100
44,0.007253472956932683,0.0015972826449589274,0.998402717355041,0.1158230764490753,0.00820542756753473,0.9917945724324653,0.8322499873197131,0.03628648281822531,0.9637135171817747,2.1075744465943558,0.06865642663386742,0.9313435733661326,515524026,44,Rbp4-Cre_KL100
45,0.0001248003893437044,2.7386891139036622e-05,0.999972613108861,0.1061927593245855,0.007468447965747508,0.9925315520342525,0.7965503869439914,0.034433278469580525,0.9655667215304194,2.048756972127748,0.06609999429441377,0.9339000057055863,515524026,45,Rbp4-Cre_KL100
46,0.00040939326291322686,9.06056078303394e-05,0.9999093943921696,0.12265171217507032,0.008736724867323166,0.9912632751326769,0.8557639071596128,0.03755987446198397,0.9624401255380161,2.157232213886985,0.07077469620298982,0.9292253037970102,515524026,46,Rbp4-Cre_KL100
47,0.011615237411646717,0.0025916008231142646,0.9974083991768857,0.1452107432459968,0.010518146009101803,0.9894818539908982,0.9163185185871896,0.041063379029597225,0.9589366209704028,2.282166063517323,0.0765668876429566,0.9234331123570434,515524026,47,Rbp4-Cre_KL100
48,0.00041689135009903566,9.219161977136721e-05,0.9999078083802286,0.12106923109372758,0.008613036025277044,0.9913869639747229,0.8503328076273675,0.03726361272934081,0.9627363872706592,2.1455184750735157,0.07027391439013868,0.9297260856098614,515524026,48,Rbp4-Cre_KL100
49,0.010383605707886545,0.002319769595489787,0.9976802304045103,0.14629256291271986,0.010606485851087954,0.9893935141489121,0.9189517479841101,0.041224602060722086,0.9587753979392779,2.2869317897074666,0.07681130948257213,0.9231886905174279,515524026,49,Rbp4-Cre_KL100
50,1.8029745687236982,0.119177311651865,0.880822688348135,2.491405837385983,0.13656247044589637,0.8634375295541036,,,,,,,488683425,0,Rbp4-Cre_KL100
51,1.7996140956913536,0.11889661078302008,0.88110338921698,2.486968725872245,0.13625369662701917,0.8637463033729809,,,,,,,488683425,1,Rbp4-Cre_KL100
52,1.8041606379750021,0.11927838592025143,0.8807216140797486,2.4931112852740114,0.13668132939347707,0.8633186706065229,,,,,,,488683425,2,Rbp4-Cre_KL100
53,1.8722949969205445,0.12526925576344136,0.8747307442365586,2.593130686018327,0.1438259805302268,0.8561740194697732,,,,,,,488683425,3,Rbp4-Cre_KL100
54,1.7829594289241015,0.11749020833788269,0.8825097916621173,2.4630764038095094,0.13460218682987835,0.8653978131701217,,,,,,,488683425,4,Rbp4-Cre_KL100
55,1.7753418137801589,0.1168517851046816,0.8831482148953184,2.452111097921261,0.13385024596275327,0.8661497540372467,,,,,,,488683425,5,Rbp4-Cre_KL100
56,1.8722949969205445,0.12526925576344136,0.8747307442365586,2.593130686018327,0.1438259805302268,0.8561740194697732,,,,,,,488683425,6,Rbp4-Cre_KL100
57,1.8030244164261973,0.1191815577767119,0.8808184422232881,2.4914775143218577,0.13656746384492266,0.8634325361550773,,,,,,,488683425,7,Rbp4-Cre_KL100
58,1.7753418137801589,0.1168517851046816,0.8831482148953184,2.452111097921261,0.13385024596275327,0.8661497540372467,,,,,,,488683425,8,Rbp4-Cre_KL100
59,1.7243832565663126,0.11265329043404156,0.8873467095659584,2.378788552895358,0.12890550559314,0.87109449440686,,,,,,,488683425,9,Rbp4-Cre_KL100
60,1.7788834835849343,0.11714820118128008,0.8828517988187199,2.457208932553087,0.13419937160631737,0.8658006283936827,,,,,,,488683425,10,Rbp4-Cre_KL100
61,1.8023965549271423,0.119128086296484,0.880871913703516,2.490574689503859,0.13650458086636025,0.8634954191336398,,,,,,,488683425,11,Rbp4-Cre_KL100
62,1.7436614918334215,0.11422822274528173,0.8857717772547182,2.4062549502156116,0.13074572248624142,0.8692542775137586,,,,,,,488683425,12,Rbp4-Cre_KL100
63,1.8023965549271423,0.119128086296484,0.880871913703516,2.490574689503859,0.13650458086636025,0.8634954191336398,,,,,,,488683425,13,Rbp4-Cre_KL100
64,1.7436614918334215,0.11422822274528173,0.8857717772547182,2.4062549502156116,0.13074572248624142,0.8692542775137586,,,,,,,488683425,14,Rbp4-Cre_KL100
65,1.8041606379750021,0.11927838592025143,0.8807216140797486,2.4931112852740114,0.13668132939347707,0.8633186706065229,,,,,,,488683425,15,Rbp4-Cre_KL100
66,1.7788834835849343,0.11714820118128008,0.8828517988187199,2.457208932553087,0.13419937160631737,0.8658006283936827,,,,,,,488683425,16,Rbp4-Cre_KL100
67,1.8030244164261973,0.1191815577767119,0.8808184422232881,2.4914775143218577,0.13656746384492266,0.8634325361550773,,,,,,,488683425,17,Rbp4-Cre_KL100
68,1.8722949969205445,0.12526925576344136,0.8747307442365586,2.593130686018327,0.1438259805302268,0.8561740194697732,,,,,,,488683425,18,Rbp4-Cre_KL100
69,1.7829594289241015,0.11749020833788269,0.8825097916621173,2.4630764038095094,0.13460218682987835,0.8653978131701217,,,,,,,488683425,19,Rbp4-Cre_KL100
70,1.7753418137801589,0.1168517851046816,0.8831482148953184,2.452111097921261,0.13385024596275327,0.8661497540372467,,,,,,,488683425,20,Rbp4-Cre_KL100
71,1.7788834835849343,0.11714820118128008,0.8828517988187199,2.457208932553087,0.13419937160631737,0.8658006283936827,,,,,,,488683425,21,Rbp4-Cre_KL100
72,1.7723961940041022,0.11660574271519063,0.8833942572848094,2.447868104050073,0.13356025935009974,0.8664397406499003,,,,,,,488683425,22,Rbp4-Cre_KL100
73,1.769215218481179,0.11634053772172037,0.8836594622782796,2.4432833117282513,0.13324751261629306,0.8667524873837069,,,,,,,488683425,23,Rbp4-Cre_KL100
74,1.7449860242044224,0.11433682530757798,0.8856631746924221,2.408170027357315,0.13087415139570344,0.8691258486042965,,,,,,,488683425,24,Rbp4-Cre_KL100
75,1.7723961940041022,0.11660574271519063,0.8833942572848094,2.447868104050073,0.13356025935009974,0.8664397406499003,,,,,,,488683425,25,Rbp4-Cre_KL100
76,1.769215218481179,0.11634053772172037,0.8836594622782796,2.4432833117282513,0.13324751261629306,0.8667524873837069,,,,,,,488683425,26,Rbp4-Cre_KL100
77,1.8041606379750021,0.11927838592025143,0.8807216140797486,2.4931112852740114,0.13668132939347707,0.8633186706065229,,,,,,,488683425,27,Rbp4-Cre_KL100
78,1.7243832565663126,0.11265329043404156,0.8873467095659584,2.378788552895358,0.12890550559314,0.87109449440686,,,,,,,488683425,28,Rbp4-Cre_KL100
79,1.8029745687236982,0.119177311651865,0.880822688348135,2.491405837385983,0.13656247044589637,0.8634375295541036,,,,,,,488683425,29,Rbp4-Cre_KL100
80,1.7996140956913536,0.11889661078302008,0.88110338921698,2.486968725872245,0.13625369662701917,0.8637463033729809,,,,,,,488683425,30,Rbp4-Cre_KL100
81,1.8023965549271423,0.119128086296484,0.880871913703516,2.490574689503859,0.13650458086636025,0.8634954191336398,,,,,,,488683425,31,Rbp4-Cre_KL100
82,1.7436614918334215,0.11422822274528173,0.8857717772547182,2.4062549502156116,0.13074572248624142,0.8692542775137586,,,,,,,488683425,32,Rbp4-Cre_KL100
83,1.869330221421876,0.12500123038519445,0.8749987696148056,2.5882988402698857,0.14348021359620708,0.8565197864037929,,,,,,,488683425,33,Rbp4-Cre_KL100
84,1.7243832565663126,0.11265329043404156,0.8873467095659584,2.378788552895358,0.12890550559314,0.87109449440686,,,,,,,488683425,34,Rbp4-Cre_KL100
85,1.7788834835849343,0.11714820118128008,0.8828517988187199,2.457208932553087,0.13419937160631737,0.8658006283936827,,,,,,,488683425,35,Rbp4-Cre_KL100
86,1.7996140956913536,0.11889661078302008,0.88110338921698,2.486968725872245,0.13625369662701917,0.8637463033729809,,,,,,,488683425,36,Rbp4-Cre_KL100
87,1.8030244164261973,0.1191815577767119,0.8808184422232881,2.4914775143218577,0.13656746384492266,0.8634325361550773,,,,,,,488683425,37,Rbp4-Cre_KL100
88,1.7243832565663126,0.11265329043404156,0.8873467095659584,2.378788552895358,0.12890550559314,0.87109449440686,,,,,,,488683425,38,Rbp4-Cre_KL100
89,1.7788834835849343,0.11714820118128008,0.8828517988187199,2.457208932553087,0.13419937160631737,0.8658006283936827,,,,,,,488683425,39,Rbp4-Cre_KL100
90,1.769215218481179,0.11634053772172037,0.8836594622782796,2.4432833117282513,0.13324751261629306,0.8667524873837069,,,,,,,488683425,40,Rbp4-Cre_KL100
91,1.7940406775176,0.11842395333423861,0.8815760466657614,2.478958999679378,0.13569797887221774,0.8643020211277822,,,,,,,488683425,41,Rbp4-Cre_KL100
92,1.769215218481179,0.11634053772172037,0.8836594622782796,2.4432833117282513,0.13324751261629306,0.8667524873837069,,,,,,,488683425,42,Rbp4-Cre_KL100
93,1.7723961940041022,0.11660574271519063,0.8833942572848094,2.447868104050073,0.13356025935009974,0.8664397406499003,,,,,,,488683425,43,Rbp4-Cre_KL100
94,1.7753418137801589,0.1168517851046816,0.8831482148953184,2.452111097921261,0.13385024596275327,0.8661497540372467,,,,,,,488683425,44,Rbp4-Cre_KL100
95,1.7436614918334215,0.11422822274528173,0.8857717772547182,2.4062549502156116,0.13074572248624142,0.8692542775137586,,,,,,,488683425,45,Rbp4-Cre_KL100
96,1.7996140956913536,0.11889661078302008,0.88110338921698,2.486968725872245,0.13625369662701917,0.8637463033729809,,,,,,,488683425,46,Rbp4-Cre_KL100
97,1.869330221421876,0.12500123038519445,0.8749987696148056,2.5882988402698857,0.14348021359620708,0.8565197864037929,,,,,,,488683425,47,Rbp4-Cre_KL100
98,1.7940406775176,0.11842395333423861,0.8815760466657614,2.478958999679378,0.13569797887221774,0.8643020211277822,,,,,,,488683425,48,Rbp4-Cre_KL100
99,1.8722949969205445,0.12526925576344136,0.8747307442365586,2.593130686018327,0.1438259805302268,0.8561740194697732,,,,,,,488683425,49,Rbp4-Cre_KL100
100,0.5431103881286106,0.10994488703079304,0.8900551129692069,1.0310914565851022,0.12718693605818918,0.8728130639418108,1.607723130725546,0.14430601134950657,0.8556939886504934,2.2318374934215086,0.15896816803673597,0.841031831963264,485835055,0,Rbp4-Cre_KL100
101,0.5424723709015495,0.10974857712929671,0.8902514228707032,1.030099913173288,0.12698289926234113,0.8730171007376588,1.606091851174483,0.144067805388803,0.855932194611197,2.2306577997863144,0.15878155675350142,0.8412184432464986,485835055,1,Rbp4-Cre_KL100
102,0.5438482742840449,0.11012023928340643,0.8898797607165936,1.0314718347623426,0.12726544120689587,0.8727345587931041,1.6083489500043413,0.14439765965543017,0.8556023403445698,2.232678139038711,0.15906767678975536,0.8409323232102446,485835055,2,Rbp4-Cre_KL100
103,0.5561735436846078,0.11426411545876533,0.8857358845412346,1.0550223885702223,0.13214695353034286,0.8678530464696571,1.6453811770938245,0.14998901164316256,0.8500109883568374,2.2806200950471123,0.16501026544135147,0.8349897345586486,485835055,3,Rbp4-Cre_KL100
104,0.5389899549865902,0.10869170717693535,0.8913082928230647,1.0242250114929448,0.12582909386491406,0.874170906135086,1.5973847024202001,0.14280230652517864,0.8571976934748213,2.214511298186025,0.15709404061087157,0.8429059593891285,485835055,4,Rbp4-Cre_KL100
105,0.5373717806578071,0.10820772716155384,0.8917922728384462,1.02271691274575,0.1254506787240438,0.8745493212759562,1.5933911842088264,0.14222775599706391,0.8577722440029361,2.2090366267971717,0.15646473082759696,0.8435352691724031,485835055,5,Rbp4-Cre_KL100
106,0.5561735436846078,0.11426411545876533,0.8857358845412346,1.0550223885702223,0.13214695353034286,0.8678530464696571,1.6453811770938245,0.14998901164316256,0.8500109883568374,2.2806200950471123,0.16501026544135147,0.8349897345586486,485835055,6,Rbp4-Cre_KL100
107,0.5431206851209254,0.10994806070491396,0.8900519392950861,1.0311074524765758,0.12719023464275095,0.8728097653572491,1.6077494467248101,0.1443098621461337,0.8556901378538663,2.2318728525486193,0.15897234966758036,0.8410276503324197,485835055,7,Rbp4-Cre_KL100
108,0.5373717806578071,0.10820772716155384,0.8917922728384462,1.02271691274575,0.1254506787240438,0.8745493212759562,1.5933911842088264,0.14222775599706391,0.8577722440029361,2.2090366267971717,0.15646473082759696,0.8435352691724031,485835055,8,Rbp4-Cre_KL100
109,0.525342199265765,0.10479703614696975,0.8952029638530302,1.005500421589474,0.12212388737256995,0.87787611262743,1.5649684743727335,0.13832642586352387,0.8616735741364762,2.1715920033763894,0.15229734009086676,0.8477026599091332,485835055,9,Rbp4-Cre_KL100
110,0.5381251792603479,0.10843257672499378,0.8915674232750063,1.0229128607252989,0.12556436149968603,0.874435638500314,1.5952514242503213,0.14249468938415086,0.8575053106158491,2.211585739070628,0.15675701860391195,0.8432429813960881,485835055,10,Rbp4-Cre_KL100
111,0.5429909410362086,0.10990808697592859,0.8900919130240714,1.030905933157598,0.12714869336489168,0.8728513066351083,1.6074179284748595,0.144261367422785,0.8557386325772149,2.2314273506894864,0.15891968470473936,0.8410803152952606,485835055,11,Rbp4-Cre_KL100
112,0.5297072241749277,0.1060368471411612,0.8939631528588388,1.0118684271349991,0.12334855934168919,0.8766514406583108,1.5765561267484713,0.13986008078787682,0.8601399192121232,2.186481905080754,0.15390549504247716,0.8460945049575228,485835055,12,Rbp4-Cre_KL100
113,0.5429909410362086,0.10990808697592859,0.8900919130240714,1.030905933157598,0.12714869336489168,0.8728513066351083,1.6074179284748595,0.144261367422785,0.8557386325772149,2.2314273506894864,0.15891968470473936,0.8410803152952606,485835055,13,Rbp4-Cre_KL100
114,0.5297072241749277,0.1060368471411612,0.8939631528588388,1.0118684271349991,0.12334855934168919,0.8766514406583108,1.5765561267484713,0.13986008078787682,0.8601399192121232,2.186481905080754,0.15390549504247716,0.8460945049575228,485835055,14,Rbp4-Cre_KL100
115,0.5438482742840449,0.11012023928340643,0.8898797607165936,1.0314718347623426,0.12726544120689587,0.8727345587931041,1.6083489500043413,0.14439765965543017,0.8556023403445698,2.232678139038711,0.15906767678975536,0.8409323232102446,485835055,15,Rbp4-Cre_KL100
116,0.5381251792603479,0.10843257672499378,0.8915674232750063,1.0229128607252989,0.12556436149968603,0.874435638500314,1.5952514242503213,0.14249468938415086,0.8575053106158491,2.211585739070628,0.15675701860391195,0.8432429813960881,485835055,16,Rbp4-Cre_KL100
117,0.5431206851209254,0.10994806070491396,0.8900519392950861,1.0311074524765758,0.12719023464275095,0.8728097653572491,1.6077494467248101,0.1443098621461337,0.8556901378538663,2.2318728525486193,0.15897234966758036,0.8410276503324197,485835055,17,Rbp4-Cre_KL100
118,0.5561735436846078,0.11426411545876533,0.8857358845412346,1.0550223885702223,0.13214695353034286,0.8678530464696571,1.6453811770938245,0.14998901164316256,0.8500109883568374,2.2806200950471123,0.16501026544135147,0.8349897345586486,485835055,18,Rbp4-Cre_KL100
119,0.5389899549865902,0.10869170717693535,0.8913082928230647,1.0242250114929448,0.12582909386491406,0.874170906135086,1.5973847024202001,0.14280230652517864,0.8571976934748213,2.214511298186025,0.15709404061087157,0.8429059593891285,485835055,19,Rbp4-Cre_KL100
120,0.5373717806578071,0.10820772716155384,0.8917922728384462,1.02271691274575,0.1254506787240438,0.8745493212759562,1.5933911842088264,0.14222775599706391,0.8577722440029361,2.2090366267971717,0.15646473082759696,0.8435352691724031,485835055,20,Rbp4-Cre_KL100
121,0.5381251792603479,0.10843257672499378,0.8915674232750063,1.0229128607252989,0.12556436149968603,0.874435638500314,1.5952514242503213,0.14249468938415086,0.8575053106158491,2.211585739070628,0.15675701860391195,0.8432429813960881,485835055,21,Rbp4-Cre_KL100
122,0.5367432821544043,0.1080207853602668,0.8919792146397332,1.0217603879706587,0.12525923660287683,0.8747407633971231,1.5918380399960483,0.14200580833290413,0.8579941916670959,2.2069091835124226,0.15622177556029002,0.84377822443971,485835055,22,Rbp4-Cre_KL100
123,0.5360626828971391,0.10781898477616289,0.8921810152238371,1.0207238207191125,0.12505258362266888,0.8749474163773311,1.5900863939041727,0.1417600996985247,0.8582399003014752,2.2046040012062065,0.1559595341285041,0.8440404658714958,485835055,23,Rbp4-Cre_KL100
