"sample_id","cre_label","Kcnc1","Kcnd1","Kcnd2","Kcnd3","Kcnab1","Kcnip1","Kcnip2","Hcn1","Hcn2","Cacna1g","Scn8a"
"LS-15050_S55_E1-50","Rbp4-Cre_KL100",5.97961163016256,0,3.12144014207708,4.82986864116642,7.8524610424964,0,5.85315714238675,3.53493591843238,3.59364448997096,6.64631363448059,7.50022349204562
"LS-15050_S56_E1-50","Rbp4-Cre_KL100",0,0,3.75647171509006,3.59982901010148,7.82778097375038,0,1.73012323378058,6.0420253585957,3.75647171509006,5.10319909867325,7.31340638633399
"LS-15050_S57_E1-50","Rbp4-Cre_KL100",2.45998205186965,0,7.75472197520342,1.93123363913296,0,0,0,4.44772511510486,4.97219484062655,0,3.68010032877769
"LS-15050_S58_E1-50","Rbp4-Cre_KL100",1.41290498177387,0,6.27585410379765,5.09822402162197,2.44199888301289,0,0,0,5.52022270675876,2.70982573746626,8.23021748812039
"LS-15050_S59_E1-50","Rbp4-Cre_KL100",0.644509744284702,0,6.48258459386567,6.36920748386999,3.74314608558845,0,0,6.9711867476565,0,4.65637872310376,7.94248796551068
"LS-15050_S60_E1-50","Rbp4-Cre_KL100",3.82838697371123,0,3.48598325354534,4.10491211202492,0,0,0,6.32613368155604,4.92659029152232,0,6.95480235070401
"LS-15050_S61_E1-50","Rbp4-Cre_KL100",0,0,1.0299030158174,4.30407040366595,5.45013458431408,0,0,4.78492887936796,0,0,7.36261239982761
"LS-15050_S62_E1-50","Rbp4-Cre_KL100",0,1.37530082872419,5.0852212424066,4.91778339179251,7.15334097470708,0,0,7.44051346295547,2.88301076432573,3.93997688156287,6.86847259989264
"LS-15050_S63_E1-50","Rbp4-Cre_KL100",1.34572175106147,0,6.24836834828204,6.34272901883467,6.84644834321512,0,0,3.4280481090674,3.9911248643482,0,7.78409328668874
"LS-15050_S64_E1-50","Rbp4-Cre_KL100",1.65216400113078,0,6.45604086463889,5.28684752842521,6.46481819750298,0,6.37454501831248,7.55854807888249,4.79639485969413,4.79639485969413,8.23631269695741
"LS-15052_S01_E1-50","Rbp4-Cre_KL100",3.83426163373676,0,5.31626402367728,5.50867099137151,8.19376285913953,0,1.94192894967283,7.78657051617698,3.51366307235833,0,7.24446927691676
"LS-15052_S02_E1-50","Rbp4-Cre_KL100",5.1510218332584,0,4.74945571072915,6.36016661099098,6.32952144715466,0,6.33980899962602,7.79067633823085,3.17908456280357,0,7.75652699760995
"LS-15052_S03_E1-50","Rbp4-Cre_KL100",5.15102990264221,0,6.15716979318897,4.40583692775128,5.88232492125154,0,0,0,0,0,7.39613877805909
"LS-15052_S04_E1-50","Rbp4-Cre_KL100",0,0,6.56575556009162,0,0,0,0,6.17514098259627,0,3.65028235305984,7.61592139766024
"LS-15052_S05_E1-50","Rbp4-Cre_KL100",0,0,4.5627830011766,2.52732608344735,6.66762375478085,0,4.36846911292528,8.88125443129526,2.3699952061231,0.674124105542355,6.91553493976838
"LS-15052_S06_E1-50","Rbp4-Cre_KL100",0,0,3.28684591653802,4.00150811478968,6.56764566997102,0,0,4.16138999227652,2.85936782565042,0,6.7123996853594
"LS-15052_S07_E1-50","Rbp4-Cre_KL100",3.26692306651452,0,3.44071091351185,6.99914446768445,0,0,0,5.77093142510742,3.44071091351185,5.4636732747304,6.92061029427721
"LS-15052_S08_E1-50","Rbp4-Cre_KL100",2.68231287019413,0,4.15367627618577,5.01922504246741,5.63719204117243,0,0,4.91942315627649,4.15367627618577,0,7.65461544038477
"LS-15052_S09_E1-50","Rbp4-Cre_KL100",0,0,1.99870622083388,4.89557305806471,6.29107847171434,0,0,0,2.67661632194127,0,6.90277321107376
"LS-15052_S10_E1-50","Rbp4-Cre_KL100",0,0,5.2312034886548,0,6.83153925402496,0,0,6.88732285940323,2.61624341959875,1.54810013486339,7.43918401473757
"LS-15052_S11_E1-50","Rbp4-Cre_KL100",2.67756199084492,0,4.10376744149188,3.03509326342819,6.52609703919231,0,0,3.94429333520345,4.37793632232585,5.13691633401999,7.36397173769131
"LS-15052_S12_E1-50","Rbp4-Cre_KL100",0,0,5.8210400268543,1.11711731394987,4.21233337809538,0,4.16610500850669,8.17587804414051,4.91782698062591,2.50500796921028,7.568447823476
"LS-15052_S13_E1-50","Rbp4-Cre_KL100",0,0,5.08008320850049,0,3.11428759946978,0,0,0,4.73953025178653,2.56656658284417,2.09850472801515
"LS-15052_S14_E1-50","Rbp4-Cre_KL100",0,0,0,6.07960503220518,6.73468941170728,0,6.1439522908568,8.46214106916861,0.693275371631054,0,7.89426561905262
"LS-15052_S15_E1-50","Rbp4-Cre_KL100",0.627693769956668,0,4.92766075742142,4.73440482913648,0,0,0,2.42243345499423,2.09442478872363,3.63772095168886,7.35259738103551
"LS-15052_S16_E1-50","Rbp4-Cre_KL100",0,0,0,6.56946712698824,6.40242388545,0,0,7.38493588984728,2.954111448787,2.04095351033091,8.05695739995826
"LS-15052_S17_E1-50","Rbp4-Cre_KL100",0,0,6.08775634816767,5.06134507503301,6.84453028261182,0,0,7.2669263492406,2.59120969091176,3.04611247091645,8.00118874041427
"LS-15052_S20_E1-50","Rbp4-Cre_KL100",5.97580593957337,0,6.51373570215065,7.91005330333287,2.59835872048123,7.73280414114875,0,0,0,1.5340565171069,7.96217108003981
"LS-15052_S22_E1-50","Rbp4-Cre_KL100",1.87894228218754,0,6.67568052661798,5.76979978586738,8.82865120424227,0,0,7.8703068500734,3.48240966927537,3.61445340352568,8.34211382034221
"LS-15052_S23_E1-50","Rbp4-Cre_KL100",5.41494461726758,0,6.89646163737938,5.62993963991154,6.37977788008861,0,7.30526499534714,4.74642983962658,4.85557833546676,6.82444158265529,7.22616527162034
"LS-15052_S25_E1-50","Rbp4-Cre_KL100",4.79793033112903,0,5.62935849095546,3.07341870320069,7.3791253944493,0,6.35796780415928,6.26469284711512,4.53934313101603,0,7.5774751584358
"LS-15052_S26_E1-50","Rbp4-Cre_KL100",0,0,7.13238874074506,0,6.22658131276843,0,5.02478640828016,7.48206446114847,2.27742345174038,0,6.45889646610854
"LS-15052_S28_E1-50","Rbp4-Cre_KL100",0,0,7.15316775287835,3.29266334820357,0,0,0,8.38723969531896,5.24209302260629,5.26290598344347,7.83718127579656
"LS-15052_S29_E1-50","Rbp4-Cre_KL100",0,0,5.00312586449812,0,7.37422976076659,0,0,7.62770111830428,1.76126592795307,2.7173332827584,7.9493325092607
"LS-15052_S30_E1-50","Rbp4-Cre_KL100",0,0,5.45402805231574,6.08897660216009,5.81340308979871,0,5.54391753207918,5.12174096385418,4.65740445397797,2.46179067530219,7.08434494236764
"LS-15052_S31_E1-50","Rbp4-Cre_KL100",5.5389077211498,0,6.30190040921413,4.95011783582863,7.54943713718288,0,2.42283518085709,6.48367243881977,2.04120235472412,5.41794858429343,8.81477626269671
"LS-15052_S32_E1-50","Rbp4-Cre_KL100",0,0,6.25839083015358,5.16473435279623,6.97371689784647,0,0,9.1414509991487,1.37018226455948,4.83156779234793,8.0421354364601
"LS-15341_S81_E1-50","Scnn1a-Tg2-Cre",5.59826308397616,0,6.98804577854344,7.19755313268849,5.73305676210198,0.517340485072566,6.55047853536624,6.7194306546185,0,6.11160844465228,9.1965401422864
"LS-15341_S82_E1-50","Scnn1a-Tg2-Cre",4.0914944601515,0,7.25218259726532,6.08103545602568,7.46778336290786,5.6624100111769,6.37055359386771,5.15390986067352,1.32449955339809,2.46293701776345,7.93795638393273
"LS-15341_S84_E1-50","Scnn1a-Tg2-Cre",5.38865855523071,0,4.65548607068539,0,7.57954603514657,0.875436935393619,8.41222005623892,0,0,0.875436935393619,8.86888755369327
"LS-15341_S85_E1-50","Scnn1a-Tg2-Cre",6.42325694159202,0,8.7964314884476,0,0,0,8.16485170769558,3.93186450748467,1.70127491235972,3.78247825773866,9.14522497456149
"LS-15341_S87_E1-50","Scnn1a-Tg2-Cre",0,0,7.50211548127415,5.6179812681319,5.99807576431879,0,5.4880547126582,4.12014806520032,1.3707695551581,0,7.89073016777672
"LS-15341_S92_E1-50","Scnn1a-Tg2-Cre",4.12131097373214,0,6.70193884382475,6.03215766717992,6.39556856637995,0,5.95250895026971,0,4.97561936229672,7.70312791761883,9.50901344993163
"LS-15341_S93_E1-50","Scnn1a-Tg2-Cre",0,0,7.27309676595432,6.42501762700965,2.3345912937338,0,0,0,0,5.41916237980465,7.47241883702743
"LS-15341_S94_E1-50","Scnn1a-Tg2-Cre",5.65870157843463,0,5.09493258434096,6.10514389694842,7.42487335745087,0.580311053760603,0.993017193605346,6.13594566798735,1.98951307528708,3.79435983457659,7.15602311582539
"LS-15341_S95_E1-50","Scnn1a-Tg2-Cre",2.16091487270305,0,7.09910321922568,6.39793306820804,5.3671966200932,0,8.18615298771713,4.14286438621776,1.91746491262254,5.74884089831084,9.06337098913724
"LS-15342_S91_E1-50","Scnn1a-Tg2-Cre",5.5434125596828,0,7.42938784498501,0,6.00749613783234,0.949627261871106,6.20255761016515,7.63939553261121,2.91065883579007,4.07325051197169,8.8283870462171
"LS-15343_S01_E1-50","Scnn1a-Tg2-Cre",9.12159612610814,0,4.46694302988577,3.96513481395353,7.44052520013159,7.05640051449311,8.97097078740992,8.79750942936353,6.05550263741421,0,6.5397645363919
"LS-15343_S02_E1-50","Scnn1a-Tg2-Cre",4.25906450110995,0,2.38801201267808,0,8.2192160553495,0,6.68123195741415,5.59044700399343,2.21084014679411,2.38801201267808,7.381497847576
"LS-15343_S04_E1-50","Scnn1a-Tg2-Cre",0,0,6.30842364290862,0,6.20290801268581,0,2.72019477332171,0,3.18172153008456,0,6.91726760080524
"LS-15343_S05_E1-50","Scnn1a-Tg2-Cre",0,0,3.63709552329246,0,5.78213568568901,0,3.77745599197592,5.83128233961582,2.60528996246739,5.31376016116974,6.27196846763085
"LS-15343_S07_E1-50","Scnn1a-Tg2-Cre",6.48940851371607,0,0,0,0,0,5.35370338889828,8.72305653897924,5.18419020499569,0,8.82174531352557
"LS-15343_S09_E1-50","Scnn1a-Tg2-Cre",5.30137306420029,0,5.65175581516211,4.50339922064186,5.81217665868356,0,6.82458878876214,1.57093949696404,4.15001861053303,3.30296465972708,9.55825775010264
"LS-15343_S10_E1-50","Scnn1a-Tg2-Cre",7.28957123900658,0,0,0,3.11713230179206,0,0,0,0,6.44893262285353,9.22827989658952
"LS-15343_S12_E1-50","Scnn1a-Tg2-Cre",3.9821249497243,0,6.34110829469352,4.76774221598511,6.86706133461715,0,0.742319158710573,5.54703865627443,3.38129440829382,4.31035171263937,7.30174347452305
"LS-15343_S13_E1-50","Scnn1a-Tg2-Cre",5.79965090954491,0,6.80485536976407,1.26460196390142,5.42888854221908,1.26460196390142,5.64648871527544,0,3.43539709553651,6.92628870545331,9.20137221896234
"LS-15343_S14_E1-50","Scnn1a-Tg2-Cre",5.14099432725686,0,7.24920911532523,0,8.03720431877127,0,0.765279688494598,4.3141081583931,0,1.92554296735603,7.33923432331152
"LS-15343_S15_E1-50","Scnn1a-Tg2-Cre",0,0,7.0846550092675,5.93690826798627,0,0,6.17118808164381,3.62878411294318,1.43590245466051,6.13663334309602,8.27471801583397
"LS-15343_S24_E1-50","Scnn1a-Tg2-Cre",0,0,5.11492186216653,0.587161824112038,5.38146897642066,0,5.7613537136626,3.17578242958629,0,0,7.80421992169325
"LS-15350_S18_E1-50","Rbp4-Cre_KL100",0.670446494961737,0,5.82291246681128,4.4787360732347,7.3856889577332,0,0,2.18567399071646,0,5.25809012125633,7.67594657868074
"LS-15350_S19_E1-50","Rbp4-Cre_KL100",5.54159896309924,0,5.5105782340743,5.44646107065705,6.80702338445984,0,0,6.49466758887676,3.89450573003099,5.84493730719981,8.25823260157267
"LS-15350_S20_E1-50","Rbp4-Cre_KL100",5.37160267736563,0,6.09921525624218,5.8569645244399,0,0,5.60545670071179,6.34234493546392,0,2.31437580996149,8.76206460736582
"LS-15350_S21_E1-50","Rbp4-Cre_KL100",0,0,0,0,5.78083271800558,0,4.82350158891558,4.10927780103003,0,4.85626351836406,7.60108019402923
"LS-15350_S23_E1-50","Rbp4-Cre_KL100",4.465673333445,0,0,0,3.00572260208353,0,0,0,1.1880896504614,5.75643879551669,6.95856494931097
"LS-15350_S24_E1-50","Rbp4-Cre_KL100",4.17240218479151,0,6.78968536468532,3.40325409880021,4.99406224169801,0,7.68954822279776,6.13315592928312,2.66041908016006,6.51533453326612,8.29436068663166
"LS-15350_S25_E1-50","Rbp4-Cre_KL100",1.88351278426988,0,0,7.05890529349572,7.20807740966786,0,5.62687790970404,0,5.4249116658741,3.09275314106478,7.86661208708166
"LS-15350_S26_E1-50","Rbp4-Cre_KL100",6.24563651648898,0,5.07076602895609,6.72067317350882,2.81530119424899,8.88821729693982,0,6.18705661378087,3.41438711470982,0,5.30915567734079
"LS-15350_S27_E1-50","Rbp4-Cre_KL100",4.6189978171857,0,4.29076419186915,5.58933967118065,0,0,0,7.41190477691451,4.98714976950096,3.14692275056487,6.58505326246482
"LS-15350_S28_E1-50","Rbp4-Cre_KL100",4.92181015611443,0,4.727297950276,6.35625305758934,8.03484199578651,0,5.19707886740083,4.28386339992967,2.27001612155436,4.18624567376261,7.06113411919849
"LS-15350_S29_E1-50","Rbp4-Cre_KL100",2.47985092163343,2.47985092163343,0,6.30072355277852,6.60208806820031,0,0,7.90132976324611,4.08953151494713,3.63760972506673,8.04580277284657
"LS-15350_S30_E1-50","Rbp4-Cre_KL100",6.58868681909916,0,6.4730338456727,4.76744376883735,5.47074706700816,0,5.64529650758452,4.46616260672591,4.34991989424965,5.39455077720804,7.13684044292654
"LS-15350_S31_E1-50","Rbp4-Cre_KL100",0,0,5.27318969895131,5.24832064327895,6.27917985703052,0,0,0,4.01798264667295,4.469155005104,5.5826717446304
"LS-15350_S32_E1-50","Rbp4-Cre_KL100",4.76510504663938,0,6.89769687410779,0,7.46034579090379,0,0,0,4.55152831242552,6.90672298287063,8.36750036120045
"LS-15350_S35_E1-50","Rbp4-Cre_KL100",2.1767806214234,0,3.91511343892649,2.35285468060919,6.58614527131673,0,2.1767806214234,0,3.10932296839831,5.95508494878452,8.3877993089539
"LS-15350_S36_E1-50","Rbp4-Cre_KL100",2.98850298849975,0,4.69241565063554,4.32735510798799,7.74735670677923,0,0,8.25290160620286,4.48462428872948,3.58289222457583,7.9017911639839
"LS-15350_S37_E1-50","Rbp4-Cre_KL100",3.74693807115794,0,7.01800222165092,5.39249599546425,7.37192547263492,0,5.16157694674756,5.51516189884699,0,6.46926761973057,8.3539306930742
"LS-15350_S38_E1-50","Rbp4-Cre_KL100",0,0,0,1.47947398066867,2.91795201908241,0,0,0,3.87888291674595,0,7.86728589468462
"LS-15350_S39_E1-50","Rbp4-Cre_KL100",3.65751374414698,0,5.62112634202098,0,3.51815817870383,0,6.21332865759168,5.84176292565714,3.51815817870383,5.27654916995832,7.96373053421123
"LS-15350_S40_E1-50","Rbp4-Cre_KL100",2.77494082590578,0,4.94268872712328,4.89195771542488,3.8889111700803,0,5.84095485937039,0,2.8827987109886,0,7.44906967663484
"LS-15350_S41_E1-50","Rbp4-Cre_KL100",0,0,6.02636922242487,0.605772077510288,7.06670490150787,0,5.89338186164138,5.01380063216323,3.91536882804627,3.51549281493311,7.83935193181682
"LS-15350_S42_E1-50","Rbp4-Cre_KL100",1.60287957006594,0,2.02014113801411,5.1345476600533,0,0,5.07038232912097,1.33806343737319,3.97927552031702,5.19598028135837,7.78155744657102
"LS-15350_S43_E1-50","Rbp4-Cre_KL100",4.76427960245922,0,0,5.26283829254905,5.80796660730041,0,1.04853076268509,0,4.37613841695273,1.64931405784141,6.78807600613714
"LS-15350_S44_E1-50","Rbp4-Cre_KL100",0,0,5.87263481268597,4.68270465672826,7.9306421887608,0,0,7.92414096217874,0,4.48487024305141,8.38106192588041
"LS-15350_S45_E1-50","Rbp4-Cre_KL100",5.12138999908176,0,4.53525550160778,5.70713330236623,5.72164848380311,0,6.6331044152191,5.39933394864625,1.37005188085117,4.39740019309386,7.9738303989007
"LS-15350_S46_E1-50","Rbp4-Cre_KL100",1.65943525456122,0,4.14825857891058,4.46267745582696,6.9037741854692,0,6.02742216519566,1.88700289984401,5.03756647685819,5.76642233609921,8.31207857920849
"LS-15350_S47_E1-50","Rbp4-Cre_KL100",3.34216259607675,0,7.17965613059543,0,0,0,0,5.77359559942176,2.97378249615774,0,8.32617556446345
"LS-15350_S48_E1-50","Rbp4-Cre_KL100",0,0,5.88134923061602,1.92064348831993,5.40025096751393,0,2.44823233770621,7.76649237973795,2.44823233770621,1.92064348831993,6.43043777945859
"LS-15350_S49_E1-50","Rbp4-Cre_KL100",4.37428585991001,0,3.84327680307824,5.99324128505094,5.0913667694579,0,2.16458740992419,5.68675369696813,6.22364620672341,3.36303346385009,7.20263361721537
"LS-15350_S50_E1-50","Rbp4-Cre_KL100",4.29428245329646,0,4.37047270266492,2.98479860134916,6.27816396435944,0,0,5.21632970522639,3.47355528750359,3.07863706940519,7.67027624902839
"LS-15350_S51_E1-50","Rbp4-Cre_KL100",0,0,7.62947869276035,0,0,0,0,8.01251833841224,0.611828694162059,0,8.7619498881815
"LS-15350_S52_E1-50","Rbp4-Cre_KL100",0,0,0,0,6.80451142202709,0.606484553310308,0,0,0,6.16074939963063,5.3474316139355
"LS-15350_S54_E1-50","Rbp4-Cre_KL100",2.73812558056027,5.74055710463767,7.14827715112721,2.25741884062891,4.80437051905291,0.558433293413281,0,5.9754387629523,4.20857628236641,4.09345446391533,7.3202753956111
"LS-15350_S55_E1-50","Rbp4-Cre_KL100",1.62025461041093,0,0,4.09387871108665,6.00598226275514,0.60271647008678,0,0,4.50970060271617,0.60271647008678,6.21176808200652
"LS-15350_S56_E1-50","Rbp4-Cre_KL100",0,0,6.56789483410139,4.7630453737826,7.53869200698375,0,0,6.04255126174005,3.66397008263194,1.9268035304915,7.85325180912986
"LS-15350_S65_E1-50","Rbp4-Cre_KL100",5.49026087079249,4.061478843937,5.92236251219697,0,6.82644681241894,0,6.10890952943668,6.45704082056463,2.22111309310427,0,5.72242893080172
"LS-15350_S66_E1-50","Rbp4-Cre_KL100",0,0,7.49126541988695,5.28221124251336,5.42306595823929,0,0,8.81797470844359,5.01177669820818,3.76955434878546,8.21428983445074
"LS-15350_S67_E1-50","Rbp4-Cre_KL100",0,0,3.30979474660194,5.2168229871206,7.05712860397759,0,0,7.17177223761955,3.64831327144248,3.92230291222591,7.8434538271836
"LS-15350_S68_E1-50","Rbp4-Cre_KL100",0,0,0,2.30744210171499,3.55109206867825,0,0,5.09985272118676,5.35982889775161,0,7.03107803724975
"LS-15350_S69_E1-50","Rbp4-Cre_KL100",5.11165409642421,0,3.1289629421875,0,0,0,0,3.79840638229042,2.464590133035,0,7.54653501274205
"LS-15350_S70_E1-50","Rbp4-Cre_KL100",6.47564162353977,0,3.55905154017826,0,7.18749931752707,0,4.73046295683162,6.23590713732229,5.32810661915239,6.44776465192353,7.03971133635819
"LS-15350_S71_E1-50","Rbp4-Cre_KL100",6.06823752354031,0,1.17571279359097,4.8742316224233,0,0,0,5.15476660473017,6.45736580247021,0,7.98549163401263
"LS-15350_S72_E1-50","Rbp4-Cre_KL100",5.605292929001,0,5.20010028501901,6.14432704931557,4.14473338057252,0,5.7075605081504,2.79911848830454,3.22407279128918,4.59959075466365,5.41687530361615
"LS-15350_S73_E1-50","Rbp4-Cre_KL100",0,0,6.76053454083343,0.582393487281241,7.51195763510023,0,0,7.1471516292105,2.5785313692272,5.67893003462601,6.47618146675013
"LS-15350_S74_E1-50","Rbp4-Cre_KL100",0,0,5.37179858482451,0,6.32295454195156,0,0,7.4213211292067,1.11850186504935,4.50255065805753,7.52128139513744
"LS-15350_S75_E1-50","Rbp4-Cre_KL100",0,0,3.73009252370117,6.47467517711441,0.749890040533267,0,0,5.94645375699908,4.59553935624986,0,7.69727612331983
"LS-15351_S17_E1-50","Rbp4-Cre_KL100",6.30251116393682,0,4.55279268499627,3.93951232625867,5.58056539086083,0,0,5.49138233115739,3.19025483528756,4.43017521776868,6.93590435783599
"LS-15351_S18_E1-50","Rbp4-Cre_KL100",1.52378957046122,0,7.19633391220438,6.41608667507159,5.01156542924106,0,0,0,3.6868224179425,2.24820304209418,7.98262821869065
"LS-15351_S19_E1-50","Rbp4-Cre_KL100",0.636142729327114,0,0.636142729327114,6.48650403466274,3.45615287003752,0,0,6.83352681931365,3.52722018687252,5.02625086304344,8.11649979256713
"LS-15351_S20_E1-50","Rbp4-Cre_KL100",3.41397349696981,0,6.91322075337708,5.19443520267996,6.53540955296971,0,7.07052042637564,5.75818097553382,3.41397349696981,2.20853319328006,7.25287797818228
"LS-15351_S21_E1-50","Rbp4-Cre_KL100",0,0,6.18872469748339,5.93368915702189,7.72583808292372,0,0,1.01989878558549,0,5.36047984988001,6.92183942679007
"LS-15351_S23_E1-50","Rbp4-Cre_KL100",5.79945397117774,4.6787687875025,3.64221313706308,4.6787687875025,5.99770510179398,0,0,5.56955276476937,3.28555972074283,2.56619990461705,4.825128050016
"LS-15351_S24_E1-50","Rbp4-Cre_KL100",0,0,5.90575372180463,5.22460289217618,6.59011267513256,0,0,7.31229406338409,0,5.5045093553397,7.59352001750252
"LS-15351_S25_E1-50","Rbp4-Cre_KL100",4.19547699823197,0,6.48350667447251,3.00401372477499,7.3568223537653,0,5.41500056279636,4.30203390688016,4.93043499182432,3.37337682370064,6.84248941935221
"LS-15351_S26_E1-50","Rbp4-Cre_KL100",0,0,6.91037598549007,6.34153904869841,7.63431008418606,0,0,7.30178407147681,2.73995358644038,0.648970498622503,7.9613764403262
"LS-15351_S27_E1-50","Rbp4-Cre_KL100",2.9428086651917,0,6.74775876086684,5.62923246073807,7.01354186498956,0,4.05379119188878,4.05379119188878,4.00453753776013,5.08269900274297,8.52271441390653
"LS-15351_S28_E1-50","Rbp4-Cre_KL100",7.36486692223163,0,0.61697875560696,7.04745526956122,6.63991389537263,8.26360199560334,0,0,3.08257334356214,6.03502711642337,5.9378996226832
"LS-15351_S29_E1-50","Rbp4-Cre_KL100",4.15487886790853,0,7.76746231617557,0,7.86432763680967,0,6.16220300134717,0,4.61697811187935,5.04199530055177,6.32232975515214
"LS-15351_S30_E1-50","Rbp4-Cre_KL100",0,0,5.16736268298506,6.47896179348241,4.94399674824143,0,1.94995181305056,5.8504894641758,3.07816614667805,5.04756029521261,7.24981449008055
"LS-15351_S31_E1-50","Rbp4-Cre_KL100",7.35536337523558,0,3.77767773434609,6.09032311495473,1.60140767336622,8.8463180740927,0,4.77858189767245,3.88089597318763,3.60752660350448,4.77858189767245
"LS-15351_S32_E1-50","Rbp4-Cre_KL100",4.34646240364398,0,3.89751151875096,4.38870587812163,6.49923195262427,0,0,0,3.24223267199845,0,7.19054272891529
"LS-15351_S33_E1-50","Rbp4-Cre_KL100",0,0,5.80899852968266,4.99021602928726,7.1620096752303,0,0,4.80123923660368,4.88829765024052,3.13821208590515,7.85316936981413
"LS-15351_S34_E1-50","Rbp4-Cre_KL100",4.94678283198693,0,4.79996798826573,5.22136226778467,6.63627175239727,0,0,5.45194493893919,2.90025319788692,0,7.51201686234843
