AHP_depth,AP_amplitude_from_voltagebase,AP_width,Cell_id,hof_index,mean_frequency,steady_state_voltage,time_to_first_spike,voltage_base,ttype,label_encoder,x-umap,y-umap
27.282091377972087,114.47618697158865,1.0476190476189988,483101699,0,21.158690176323546,-92.36969994452836,22.599999999998037,-92.34011560052505,Pyr,1,-3.9539692,4.1629868
31.17542611004013,114.73567918727535,1.252380952380896,483101699,1,21.36534744124625,-91.07451386066928,24.89999999999856,-91.111832855546,Pyr,1,-3.8395162,3.6450472
31.515188061796824,94.66149439947156,0.949999999999968,483101699,2,22.285251215560237,-93.44374476520086,22.399999999997988,-93.36848397917377,Pyr,1,-2.6245966,4.6392965
31.46378359132327,102.13331869635871,1.0952380952380465,483101699,3,21.518598217031265,-91.8063680858007,25.499999999998693,-91.90837797934842,Pyr,1,-3.21564,3.827388
25.32523593643269,103.86160573188549,0.9149999999999976,483101699,4,20.96655833944897,-91.87980276391924,23.899999999998325,-91.99002911780815,Pyr,1,-2.9380636,3.7357678
24.444745291293454,116.4664202043152,1.0349999999999395,483101699,5,20.663291662362465,-92.20880157971868,22.299999999997965,-92.2363970293288,Pyr,1,-3.6440213,4.5926
28.720808869301038,118.6552411283119,1.175,483101699,6,21.00399075824442,-92.94653859354149,26.499999999998924,-93.14569898885674,Pyr,1,-4.719128,3.920165
24.394765228220805,110.84944250868715,1.0421052631578804,483101699,7,19.81850422447109,-93.05153107135432,24.399999999998442,-93.21180252794042,Pyr,1,-3.8896754,4.3466115
30.97664498697944,93.9614692801306,0.9047619047618616,483101699,8,21.29817444219168,-93.56238919119923,22.599999999998037,-93.42461111397631,Pyr,1,-2.4132583,4.6311035
31.308442066382966,90.79319955116726,0.956521739130415,483101699,9,23.73336085027422,-92.3281642136573,22.79999999999808,-92.46855103611964,Pyr,1,-2.4234512,4.6189775
27.989119501847142,117.1610575529986,1.1499999999999944,483101699,10,20.986358866736992,-92.58975915197868,24.79999999999853,-92.73228348635014,Pyr,1,-3.8954887,4.0638967
21.30303854467156,120.07898002229919,1.109523809523764,483101699,11,21.78197282439642,-92.2769820978185,25.79999999999876,-92.36361963987468,Pyr,1,-4.2533545,4.1232185
30.115108747125426,112.65874844931463,1.1999999999999629,483101699,12,22.88329519450859,-91.79161820059387,25.899999999998784,-91.94296538597862,Pyr,1,-4.0227914,3.8351905
33.50466513892126,112.0964442830403,1.224999999999928,483101699,13,24.678663239075426,-92.14526754657724,22.699999999998056,-92.31310762759114,Pyr,1,-4.405279,4.0810385
27.276464701281125,108.46087280014109,1.079999999999933,483101699,14,20.559210526316527,-92.19714315435078,24.09999999999837,-92.29872336437555,Pyr,1,-3.6152434,3.883049
29.32356511831005,96.84889863149857,0.8999999999999609,483101699,15,21.69421487603374,-93.81807943286228,23.99999999999835,-93.93864110533319,Pyr,1,-2.8838027,4.7746906
22.573869891009345,114.87096118107205,1.1428571428570886,483101699,16,21.4067278287471,-91.6334244304463,23.99999999999835,-91.6971239272336,Pyr,1,-3.2832165,4.199201
17.00225622159864,120.81206356275814,1.0142857142856745,483101699,17,21.752641392169682,-92.18125847578577,22.79999999999808,-92.30873012357245,Pyr,1,-3.499845,4.315963
24.11894829223495,110.88115071472728,1.0095238095237575,483101699,18,21.47678461853226,-92.56879441432504,26.699999999998965,-92.68615321910862,Pyr,1,-4.804908,3.6801898
28.70228826958888,93.58842891354836,0.9210526315789296,483101699,19,19.957983193277645,-92.46682540521816,25.29999999999865,-92.60904847982384,Pyr,1,-2.722472,3.7370615
30.283762604089265,114.77470703254409,1.2428571428570951,483101699,20,21.811383464894643,-91.84697245349363,26.799999999998988,-92.01293853710949,Pyr,1,-4.127452,3.5262532
29.16204914741689,93.59784288122074,0.9809523809523332,483101699,21,22.01719438037365,-90.12164514798941,22.79999999999808,-90.15923080837798,Pyr,1,-2.3044844,3.4879963
30.06574826084263,99.28837102589131,1.0299999999999383,483101699,22,20.321072952652838,-91.95440925787264,23.799999999998303,-92.0175957183121,Pyr,1,-3.0263083,4.0742416
21.768450003959273,119.39562982315692,1.1045454545454112,483101699,23,22.07505518763922,-92.65966193942245,23.09999999999815,-92.68121429705515,Pyr,1,-3.734811,4.7499213
31.178012794147058,99.24180204848663,1.0380952380951818,483101699,24,21.428571428572333,-92.29439033990501,25.999999999998806,-92.43589538226264,Pyr,1,-3.1318524,3.6940773
21.957319269751395,122.05258507284249,1.0761904761904229,483101699,25,21.640560593570388,-92.26321418828657,25.499999999998693,-92.3050811377957,Pyr,1,-4.01743,4.034748
25.81667459617957,114.67866904491537,1.0999999999999432,483101699,26,20.701790704896585,-91.36365986954034,23.09999999999815,-91.4522566926442,Pyr,1,-3.474946,4.045655
25.808597077512573,101.56563752248695,0.8666666666666364,483101699,27,18.931426167438246,-93.4015468922788,23.59999999999826,-93.53111494723926,Pyr,1,-3.2370553,3.7708454
32.072144239047624,126.54284218357851,1.2499999999999685,483101699,28,18.858040859088884,-94.33633523590277,25.199999999998628,-94.48580229215176,Pyr,1,-4.9210563,3.9536347
26.408526170229997,106.17174933256027,0.9399999999999408,483101699,29,20.197939810140397,-92.48444811541043,24.399999999998442,-92.50839822374365,Pyr,1,-3.529862,3.825304
25.45212026855779,114.9758091924833,0.9727272727272356,483101699,30,22.545603607297444,-91.08122660950865,23.09999999999815,-91.0722815488674,Pyr,1,-3.2176247,3.850462
21.821804984306368,112.23134542901212,0.9681818181817904,483101699,31,22.090571342505502,-92.82793966806898,23.899999999998325,-92.796291066336,Pyr,1,-3.8260071,4.35847
27.38143233773914,94.97539430833076,0.8999999999999354,483101699,32,19.3679918450569,-92.42884561594565,23.99999999999835,-92.50085640474506,Pyr,1,-2.5655336,3.9072216
21.848895443881545,118.83258317165951,1.0349999999999395,483101699,33,20.18163471241275,-92.6460589777712,24.69999999999851,-92.68766161553681,Pyr,1,-3.850864,4.0319853
23.35911493094265,106.01614743739272,0.9142857142856732,483101699,34,21.909233176839308,-91.89648809445579,18.99999999999721,-91.98432370316013,Pyr,1,-2.995807,4.454445
26.9160353153967,119.02556079838472,1.0045454545454249,483101699,35,22.57104750179627,-93.25307407988502,25.499999999998693,-93.35625995769466,Pyr,1,-4.372512,4.2756696
29.30590855570932,92.01297379326,0.9263157894736196,483101699,36,19.352210226116146,-92.41510469233522,26.19999999999885,-92.51513188645451,Pyr,1,-2.7558527,3.659675
23.83328847026372,100.06581524043587,0.9571428571428148,483101699,37,21.347971942666423,-92.89123191999859,23.99999999999835,-92.93405621064166,Pyr,1,-2.8692937,3.6933925
27.2527961783563,92.74470367228744,0.8749999999999545,483101699,38,19.99368620435682,-92.76078872676372,25.29999999999865,-92.89689228898943,Pyr,1,-2.8059437,3.5223203
20.393201203308294,114.21151146326442,1.0888888888888586,483101699,39,18.596962496126217,-92.71229767400378,22.79999999999808,-92.78857082532015,Pyr,1,-3.6974416,4.646585
19.70739946281904,112.37923878955944,1.6090909090907788,320668879,0,11.176590123959059,-91.94267757943831,29.79999999999967,-91.41733984301487,Pyr,1,-3.7232711,2.8622847
21.232935890491916,113.6998869829463,1.5444444444444168,320668879,1,9.30040301746438,-91.67544942079012,29.099999999999515,-91.03722224822336,Pyr,1,-3.7399428,3.1101477
1.2485064463970086,88.89826115689219,0.9999999999999564,320668879,2,13.57844161270136,-89.57456627766993,26.099999999998825,-88.85577594160142,Pyr,1,-0.37104124,2.6508129
15.516425473251171,116.1143564086345,1.5222222222221768,320668879,3,9.521794329242589,-91.4662662725793,30.599999999999852,-91.06935027019621,Pyr,1,-3.5898073,3.2562752
-2.0580195367252143,94.7041641490605,0.9500000000000264,320668879,4,12.879682301169867,-89.92240709748366,28.099999999999284,-89.54881940101384,Pyr,1,-0.28282577,2.8225267
5.513380107416527,95.16947478938515,1.0933333333333315,320668879,5,15.202189115233324,-84.69070590229433,25.499999999998693,-83.32504847832422,Pyr,1,0.7594916,2.036678
