,sag_amplitude_0,sag_ratio1_0,sag_ratio2_0,sag_amplitude_1,sag_ratio1_1,sag_ratio2_1,sag_amplitude_2,sag_ratio1_2,sag_ratio2_2,sag_amplitude_3,sag_ratio1_3,sag_ratio2_3,Cell_id,Cre_line
0,0.27987065124554533,0.18597813365039437,0.8140218663496056,0.5244045867915332,0.12191197969323195,0.878088020306768,0.9728166809003369,0.13891399062282392,0.861086009377176,1.6955669250382357,0.14498474471248807,0.8550152552875119,486132712,Rbp4-Cre_KL100
1,1.014028137204889,0.10375290072291833,0.8962470992770817,1.5705035095097486,0.11952562533524273,0.8804743746647573,1.8806512222154055,0.11973024129140282,0.8802697587085971,1.798502532959148,0.1030913196804229,0.896908680319577,490601284,Rbp4-Cre_KL100
2,1.2320589439705856,0.11558582333304063,0.8844141766669593,1.2061828536282633,0.07666586891089615,0.9233341310891039,0.7168784103047727,0.036488588969779565,0.9635114110302204,0.4614644393952574,0.020761685855330173,0.9792383141446698,482910438,Nr5a1-Cre
3,0.21518478392989948,0.0645554866199779,0.9354445133800221,1.1564334258855808,0.10848511820719173,0.8915148817928082,1.5994731597698149,0.09839264415191457,0.9016073558480854,1.5770894927833154,0.07445159175522277,0.9255484082447772,560599530,Nr5a1-Cre
4,0.2645895996094083,0.12909740341363132,0.8709025965863687,0.1615980300462354,0.02924420217318666,0.9707557978268133,0.2988412093705506,0.03696582354773709,0.9630341764522629,0.17884861741811164,0.01725015432641433,0.9827498456735857,569706189,Rbp4-Cre_KL100
5,0.3882783965884329,0.21347329299173592,0.7865267070082641,1.0859973067925068,0.2057229326613725,0.7942770673386275,1.697879226694667,0.2066266724402645,0.7933733275597356,2.1793159789967262,0.19243007580567983,0.8075699241943202,477930684,Rbp4-Cre_KL100
6,0.45569137525264125,0.14646658332277104,0.8535334166772289,0.21415268708621227,0.030515050885073156,0.9694849491149269,0.4157845839689145,0.037964759923612035,0.962035240076388,1.0141907958276448,0.0693161902575078,0.9306838097424922,486178939,Rbp4-Cre_KL100
7,0.22881737517178635,0.30270650884676803,0.697293491153232,0.4322785262999673,0.19143479601309518,0.8085652039869048,0.4345968170089378,0.12155761566891202,0.878442384331088,0.8116909713711493,0.1635800672036761,0.8364199327963239,490558274,Rbp4-Cre_KL100
8,0.7437851251516321,0.3248884192914398,0.6751115807085601,1.988964996335639,0.30529893605471764,0.6947010639452823,0.21371503430650307,0.020602264469576213,0.9793977355304238,0.8312773436536816,0.06230904357920883,0.9376909564207911,483024426,Nr5a1-Cre
9,0.30774579609868624,0.06525610581282033,0.9347438941871796,0.4303481367526558,0.03739484041142267,0.9626051595885773,0.25947208378026687,0.014865019795967776,0.9851349802040322,0.3694091186512196,0.016552970716851943,0.9834470292831481,482652174,Nr5a1-Cre
10,0.29096678147658395,0.10210198343417794,0.897898016565822,0.5156226881829582,0.06417709388803292,0.9358229061119671,0.7105057220169044,0.05655086672100632,0.9434491332789937,0.9654352415543173,0.0585773872974745,0.9414226127025255,369697038,Nr5a1-Cre
11,0.3121286543527759,0.4551524830032048,0.5448475169967951,0.33262843315432633,0.18431901055709818,0.8156809894429018,0.3971513214099218,0.1330615083863661,0.8669384916136339,0.6783717651333916,0.1628229975990402,0.8371770024009598,486236426,Rbp4-Cre_KL100
12,0.9283474426284783,0.25512622644878086,0.7448737735512192,0.35084668708273625,0.030808544249766603,0.9691914557502334,0.4342212142615267,0.03707110394302087,0.9629288960569792,0.9019099808064368,0.06088651733145839,0.9391134826685417,475400072,Rbp4-Cre_KL100
13,0.3809025802563468,0.21682727507606697,0.7831727249239331,0.9641218032816283,0.19548524920931448,0.8045147507906855,1.7498788833485293,0.22254692586969416,0.7774530741303058,2.5924651565516825,0.24371540677695322,0.7562845932230468,490733962,Rbp4-Cre_KL100
14,0.43294251251484184,0.17975105671182928,0.8202489432881708,0.5355589063607624,0.07906419678332956,0.9209358032166705,0.6858783492234721,0.06433458238373156,0.9356654176162684,1.0229347076054154,0.07233660137987215,0.9276633986201278,471143169,Rbp4-Cre_KL100
15,0.5119435271940915,0.14548510882446633,0.8545148911755337,0.4514671399048069,0.04889291363661551,0.9511070863633845,0.8980908429012118,0.06545510139920198,0.934544898600798,0.3176852035030464,0.017712502519529813,0.9822874974804702,465924786,Nr5a1-Cre
16,0.3784023204650282,0.09855005849298651,0.9014499415070135,0.9919737243641435,0.09962511523154943,0.9003748847684506,1.493713600127407,0.1004935876568332,0.8995064123431668,1.9715344467202556,0.1035334763351685,0.8964665236648315,477564985,Rbp4-Cre_KL100
17,0.744655212401284,0.25882303968105375,0.7411769603189462,0.33844367203592185,0.049007026690001405,0.9509929733099985,0.4713108596218234,0.04529315202231916,0.9547068479776808,0.6443742675343316,0.04759880124587129,0.9524011987541288,422738880,Nr5a1-Cre
18,0.324935935603591,0.09215020288981181,0.9078497971101882,0.4831542129509643,0.06294696194691392,0.937053038053086,0.5931543196722799,0.05036711787967691,0.949632882120323,0.20918514251850695,0.013543957362570604,0.9864560426374294,321893798,Nr5a1-Cre
