"cl1","cl2","gene","pval","lfc","meanA","meanB","q1","q2","q.diff"
"CR","L23IT","Fam19a1",2.382195504115e-110,-7.66018969282843,0.391796779036011,8.05198647186445,0.111111111111111,0.991943605236657,0.887986463620981
"CR","L23IT","Omg",1.24033690135123e-109,-7.58950409795359,0.545336584581492,8.13484068253508,0.222222222222222,0.984894259818731,0.774369461486026
"CR","L23IT","B230209E15Rik",7.8183204599266e-107,-6.40604965484823,0.134750478178515,6.54080013302675,0.0555555555555556,0.99496475327291,0.944163292847503
"CR","L23IT","Rbfox3",1.0000943442441e-106,-7.62480463989378,0.180359137273722,7.8051637771675,0.0555555555555556,1,0.944444444444444
"CR","L23IT","Nrxn3",7.94872091353148e-106,-6.68121566457985,0.624538276978586,7.30575394155843,0.111111111111111,0.987915407854985,0.887529731566429
"CR","L23IT","Mef2c",1.82292705059238e-104,-7.98877088931276,2.1313619881427,10.1201328774555,0.277777777777778,1,0.722222222222222
"CR","L23IT","Arpp21",4.42314463801077e-100,-9.3742878219747,1.13061562818724,10.5049034501619,0.222222222222222,1,0.777777777777778
"CR","L23IT","Lamp5",5.22020488496125e-100,-10.0625254447547,0.423553274202213,10.4860787189569,0.111111111111111,0.998992950654582,0.88877688172043
"CR","L23IT","Meis2",7.17019795837311e-100,-6.26190428747367,0.0408085021984834,6.30271278967216,0,0.982880161127895,1
"CR","L23IT","Rprml",6.74538820317268e-97,-7.47301657453328,0.0462386804084901,7.51925525494177,0,0.998992950654582,1
"CR","L23IT","Rbfox1",1.1238407455848e-96,-8.26896169292128,0.283643327383109,8.55260502030439,0.0555555555555556,1,0.944444444444444
"CR","L4","Trp73",0,8.59558578557841,8.61078108869076,0.015195303112342,0.944444444444444,0.00356125356125356,0.996229260935143
"CR","L4","Lhx1os",0,7.22106917907249,7.22236142241234,0.00129224333985409,0.888888888888889,0.000712250712250712,0.999198717948718
"CR","L4","Emx2",0,5.82387177084904,5.84089788340612,0.0170261125570773,0.833333333333333,0.00427350427350427,0.994871794871795
"CR","L4","Lhx5",0,5.40799335593064,5.408513168421,0.000519812490354333,0.888888888888889,0,1
"CR","L4","Ebf3",0,5.03095710076939,5.03095710076939,0,0.666666666666667,0,1
"CR","L4","Nhlh2",0,4.88522190402745,4.90184820241423,0.016626298386777,0.611111111111111,0.00356125356125356,0.994172494172494
"CR","L4","Cd274",1.50572100365625e-247,5.20079762275754,5.39458846380583,0.193790841048289,0.722222222222222,0.0498575498575499,0.930966469428008
"CR","L4","Cxcr4",7.30949613410575e-205,3.12849092107932,3.12849092107932,0,0.666666666666667,0,1
"CR","L4","Dach1",1.4471667890781e-144,4.96769770578888,4.97651531667171,0.00881761088283082,0.666666666666667,0.00213675213675214,0.996794871794872
"CR","L4","Nxph4",1.47047367925936e-140,3.360035765563,3.36335606269161,0.00332029712860989,0.611111111111111,0.00142450142450142,0.997668997668998
"CR","L4","Fam159b",5.62161431387586e-137,5.76323657788761,5.80960762936208,0.0463710514744712,0.666666666666667,0.00997150997150997,0.985042735042735
"CR","L4","Ndnf",1.07647761463257e-136,10.2920642152748,10.3042067073055,0.0121424920306916,0.944444444444444,0.00284900284900285,0.996983408748115
"CR","L4","Rec114",7.22412552717325e-121,3.93003223405634,4.21811274601819,0.288080511961851,0.555555555555556,0.0997150997150997,0.82051282051282
"CR","L4","Cacna2d2",1.34623610407744e-102,6.31297630939207,6.32275062131686,0.00977431192479773,0.944444444444444,0.00213675213675214,0.997737556561086
"CR","L4","Ifitm2",1.07811441800707e-79,5.60446313942223,5.7214019071952,0.116938767772972,0.722222222222222,0.0277777777777778,0.961538461538462
"CR","L4","Syndig1l",3.9614151924921e-78,6.23992512435937,6.3044749614014,0.0645498370420296,0.833333333333333,0.0142450142450142,0.982905982905983
"CR","L4","Cobll1",5.61949631324134e-75,2.79153899776583,2.79312353346786,0.00158453570202695,0.555555555555556,0,1
"CR","L4","Fibin",7.51147211320988e-73,5.33334465041535,5.37061330424928,0.0372686538339317,0.611111111111111,0.00712250712250712,0.988344988344988
"CR","L4","Cxcl12",6.70789582615634e-69,8.21103987537541,8.4714324480225,0.260392572647086,0.833333333333333,0.047008547008547,0.943589743589744
"CR","L4","Reln",9.27259396832775e-67,10.5934105346462,10.6567697764966,0.063359241850329,0.944444444444444,0.0121082621082621,0.987179487179487
"CR","L4","Slc17a7",0,-7.36987120316424,1.30702557378386,8.67689677694811,0.166666666666667,1,0.833333333333333
"CR","L4","Dlgap1",4.36304311728941e-280,-7.85714585150403,0.948278711405215,8.80542456290925,0.222222222222222,0.999287749287749,0.777619387027798
"CR","L4","Neurod6",2.75688025020478e-197,-8.07042086789622,0.698342570636476,8.76876343853271,0.166666666666667,0.996438746438746,0.832737669764117
"CR","L4","Rorb",3.84566037864543e-190,-7.81313768485881,0.19352883095715,8.00666651581595,0.0555555555555556,0.999287749287749,0.944404846756949
"CR","L4","Camk2n1",1.81482751867715e-164,-9.18353058691006,1.32863505289006,10.5121656398001,0.277777777777778,1,0.722222222222222
"CR","L4","Nrgn",3.06744802973896e-148,-9.78811688822571,0.697257045621977,10.4853739338477,0.222222222222222,1,0.777777777777778
"CR","L4","Cadm1",1.01202296302094e-139,-7.36005961179456,1.28473830182626,8.64479791362081,0.166666666666667,1,0.833333333333333
"CR","L4","Slc12a5",3.09397003652375e-134,-7.02872242511398,0.996265079057265,8.02498750417124,0.222222222222222,0.997863247863248,0.777301927194861
"CR","L4","Nrxn3",4.73868210368203e-119,-7.08129111460268,0.624538276978586,7.70582939158126,0.111111111111111,0.997863247863248,0.88865096359743
"CR","L4","Rbfox3",4.31095864517348e-115,-7.9069212157444,0.180359137273722,8.0872803530181,0.0555555555555556,1,0.944444444444444
"CR","L4","Mef2c",6.70361682680717e-115,-8.36920516375394,2.1313619881427,10.5005671518966,0.277777777777778,1,0.722222222222222
"CR","L4","Sv2b",1.44265657006311e-114,-6.44099597178979,1.47148093641773,7.91247690820754,0.222222222222222,0.992877492877493,0.776183644189383
"CR","L4","Ncald",1.81078736080479e-114,-7.22944064950918,1.41269898860922,8.64213963811841,0.222222222222222,0.996438746438746,0.77698355968549
"CR","L4","Neurod2",1.73395475657273e-113,-4.98076425592849,0.369203778417635,5.34996803434612,0.0555555555555556,0.962250712250712,0.942264988897113
"CR","L4","Omg",2.57827955914961e-109,-7.55836831578348,0.545336584581492,8.10370490036497,0.222222222222222,0.988603988603989,0.77521613832853
"CR","L4","B230209E15Rik",1.39872986163676e-101,-6.22520708260027,0.134750478178515,6.35995756077877,0.0555555555555556,0.986467236467236,0.943682310469314
"CR","L4","Satb2",4.71084886075178e-101,-6.02782874624021,0.492755075290004,6.52058382153022,0.0555555555555556,0.979344729344729,0.943272727272727
"CR","L4","Arpp21",2.98277316017368e-100,-9.35807622920242,1.13061562818724,10.4886918573896,0.222222222222222,1,0.777777777777778
"CR","L4","Rprml",1.03587780197721e-96,-7.44611381246683,0.0462386804084901,7.49235249287531,0,0.997150997150997,1
"CR","L4","Itpka",1.31666202281744e-95,-7.45254406711036,0,7.45254406711037,0,0.982193732193732,1
"CR","L5IT","Trp73",0,8.58835792003903,8.61078108869076,0.0224231686517314,0.944444444444444,0.007847533632287,0.991690846742284
"CR","L5IT","Lhx1os",0,7.22236142241235,7.22236142241234,0,0.888888888888889,0,1
"CR","L5IT","Emx2",0,5.82362713127146,5.84089788340612,0.0172707521346501,0.833333333333333,0.00560538116591928,0.993273542600897
"CR","L5IT","Lhx5",0,5.40693797559458,5.408513168421,0.00157519282641754,0.888888888888889,0.00112107623318386,0.998738789237668
"CR","L5IT","Ebf3",0,5.02832233917782,5.03095710076939,0.0026347615915633,0.666666666666667,0.00112107623318386,0.998318385650224
"CR","L5IT","Nhlh2",0,4.84676382002557,4.90184820241423,0.0550843823886575,0.611111111111111,0.0134529147982063,0.977986139421117
"CR","L5IT","Cd274",9.94306593303296e-250,5.24352682651548,5.39458846380583,0.151061637290357,0.722222222222222,0.039237668161435,0.945670921007244
"CR","L5IT","Cxcr4",2.48992367439391e-203,3.12764188459353,3.12849092107932,0.000849036485792382,0.666666666666667,0,1
"CR","L5IT","Nxph4",1.08680096535856e-139,3.36144486785266,3.36335606269161,0.00191119483894144,0.611111111111111,0.00112107623318386,0.998165511618426
"CR","L5IT","Dach1",2.94544662098731e-139,4.89033601658734,4.97651531667171,0.0861793000843712,0.666666666666667,0.0224215246636771,0.966367713004484
"CR","L5IT","Ndnf",5.91117691788151e-136,10.3004969602621,10.3042067073055,0.00370974704336896,0.944444444444444,0.00112107623318386,0.998812978106041
"CR","L5IT","Fam159b",3.63760770398888e-131,5.65615420698857,5.80960762936208,0.153453422373506,0.666666666666667,0.0426008968609865,0.93609865470852
"CR","L5IT","Rec114",1.95364916437213e-128,4.0698596498842,4.21811274601819,0.148253096133994,0.555555555555556,0.062780269058296,0.886995515695067
"CR","L5IT","Cacna2d2",3.77136565830528e-93,6.027603112196,6.32275062131686,0.295147509120864,0.944444444444444,0.106502242152466,0.887232920073859
"CR","L5IT","Syndig1l",7.13978042538952e-78,6.25193554757283,6.3044749614014,0.0525394138285637,0.833333333333333,0.0123318385650224,0.985201793721973
"CR","L5IT","Cobll1",1.67168513888866e-74,2.79249050000478,2.79312353346786,0.000633033463081318,0.555555555555556,0,1
"CR","L5IT","Fibin",6.26108336042825e-71,5.27911963781059,5.37061330424928,0.0914936664386889,0.611111111111111,0.0179372197309417,0.970648185894823
"CR","L5IT","Reln",6.95026727567866e-67,10.6421582960027,10.6567697764966,0.01461148049383,0.944444444444444,0.00112107623318386,0.998812978106041
"CR","L5IT","Tmem176b",2.35422622794335e-55,7.3352289885574,7.3584889696578,0.0232599811004022,0.777777777777778,0.00336322869955157,0.995675848814862
"CR","L5IT","Cxcl12",7.00648562106394e-55,7.32262888661201,8.4714324480225,1.14880356141049,0.833333333333333,0.213004484304933,0.744394618834081
"CR","L5IT","Slc17a7",0,-8.29019514674846,1.30702557378386,9.59722072053232,0.166666666666667,1,0.833333333333333
"CR","L5IT","Dlgap1",1.15452728821353e-229,-7.11148957823926,0.948278711405215,8.05976828964446,0.222222222222222,0.997757847533632,0.777278401997503
"CR","L5IT","Neurod6",7.54053703544139e-202,-8.19621029313409,0.698342570636476,8.89455286377057,0.166666666666667,1,0.833333333333333
"CR","L5IT","Ncald",5.93857774281924e-158,-8.56772702112799,1.41269898860922,9.9804260097372,0.222222222222222,1,0.777777777777778
"CR","L5IT","Nrgn",4.81307152263111e-129,-9.14493497246154,0.697257045621977,9.84219201808352,0.222222222222222,1,0.777777777777778
"CR","L5IT","Omg",8.57182368771166e-125,-8.12230134504439,0.545336584581492,8.66763792962589,0.222222222222222,0.997757847533632,0.777278401997503
"CR","L5IT","Fezf2",1.01527442578614e-122,-5.28558534613259,0,5.28558534613258,0,0.820627802690583,1
"CR","L5IT","Cadm1",2.87435814625756e-120,-6.83672005397155,1.28473830182626,8.12145835579781,0.166666666666667,0.992152466367713,0.832015065913371
"CR","L5IT","Sv2b",1.50660659600869e-118,-6.57931569610058,1.47148093641773,8.0507966325183,0.222222222222222,1,0.777777777777778
"CR","L5IT","B230209E15Rik",9.64012837803062e-111,-6.53254465436779,0.134750478178515,6.6672951325463,0.0555555555555556,0.998878923766816,0.944382092530241
"CR","L5IT","Neurod2",4.9124163051559e-110,-4.91976425463658,0.369203778417635,5.28896803305422,0.0555555555555556,0.989910313901345,0.943878193028816
"CR","L5IT","Itpka",7.21936143248195e-108,-7.96028236999318,0,7.96028236999318,0,0.996636771300448,1
"CR","L5IT","Tspan5",2.91715878854973e-106,-7.41891188118209,0.639388779827931,8.05830066101002,0.166666666666667,1,0.833333333333333
"CR","L5IT","Rprml",1.23773982988691e-105,-7.82144892524146,0.0462386804084901,7.86768760564996,0,1,1
"CR","L5IT","Rbfox3",8.70632140343301e-101,-7.41018733810685,0.180359137273722,7.59054647538057,0.0555555555555556,1,0.944444444444444
"CR","L5IT","Rorb",9.35859528180069e-101,-5.64872239951681,0.19352883095715,5.84225123047396,0.0555555555555556,0.912556053811659,0.939120939120939
"CR","L5IT","Mef2c",1.44257915427852e-99,-7.80100773895466,2.1313619881427,9.93236972709739,0.277777777777778,1,0.722222222222222
"CR","L5IT","Camk2n1",9.24295321923446e-96,-6.97138414614843,1.32863505289006,8.30001919903848,0.277777777777778,1,0.722222222222222
"CR","L5IT","Slc12a5",1.73751068288936e-94,-5.88488404608425,0.996265079057265,6.88114912514151,0.222222222222222,1,0.777777777777778
"CR","L5IT","Satb2",1.93707274415437e-90,-5.71276264645381,0.492755075290004,6.20551772174382,0.0555555555555556,0.994394618834081,0.944131278967807
"CR","L5PT","Trp73",0,8.58387993229812,8.61078108869076,0.026901156392638,0.944444444444444,0.00735294117647059,0.992214532871972
"CR","L5PT","Lhx1os",0,7.22236142241235,7.22236142241234,0,0.888888888888889,0,1
"CR","L5PT","Emx2",0,5.83297109133887,5.84089788340612,0.00792679206724615,0.833333333333333,0.00183823529411765,0.997794117647059
"CR","L5PT","Lhx5",0,5.40749197468853,5.408513168421,0.00102119373246524,0.888888888888889,0,1
"CR","L5PT","Ebf3",0,5.02615232753642,5.03095710076939,0.00480477323297322,0.666666666666667,0.00183823529411765,0.997242647058823
"CR","L5PT","Nhlh2",0,4.90184820241423,4.90184820241423,0,0.611111111111111,0,1
"CR","L5PT","Cd274",8.00879806163134e-255,5.33234906883982,5.39458846380583,0.0622393949660137,0.722222222222222,0.0220588235294118,0.969457013574661
"CR","L5PT","Cxcr4",5.53262790617114e-201,3.12849092107932,3.12849092107932,0,0.666666666666667,0,1
"CR","L5PT","Nxph4",9.09582414038066e-138,3.35852994641116,3.36335606269161,0.0048261162804441,0.611111111111111,0.00183823529411765,0.996991978609626
"CR","L5PT","Ndnf",3.5863469062279e-133,10.2553945986624,10.3042067073055,0.0488121086430325,0.944444444444444,0.0128676470588235,0.986375432525952
"CR","L5PT","Dach1",3.96018079620604e-130,4.751939226533,4.97651531667171,0.224576090138705,0.666666666666667,0.0625,0.90625
"CR","L5PT","Rec114",4.52022384672081e-125,4.03980744963078,4.21811274601819,0.178305296387412,0.555555555555556,0.0735294117647059,0.867647058823529
"CR","L5PT","Fam159b",8.78842789959587e-106,5.09386540368818,5.80960762936208,0.715742225673903,0.666666666666667,0.196691176470588,0.704963235294118
"CR","L5PT","Ifitm2",3.61040501102924e-78,5.60397788251655,5.7214019071952,0.117424024678655,0.722222222222222,0.0367647058823529,0.949095022624434
"CR","L5PT","Syndig1l",4.29542923283601e-73,6.08847623077225,6.3044749614014,0.215998730629141,0.833333333333333,0.0496323529411765,0.940441176470588
"CR","L5PT","Slc17a6",1.49425084905857e-70,6.18514599683282,6.24921055142699,0.0640645545941703,0.722222222222222,0.0183823529411765,0.974547511312217
"CR","L5PT","Cobll1",1.07951123991681e-67,2.67398059182791,2.79312353346786,0.119142941639944,0.555555555555556,0.0349264705882353,0.937132352941176
"CR","L5PT","Igsf9",2.45612678872356e-58,4.10717543580566,4.21813056807989,0.110955132274233,0.611111111111111,0.0422794117647059,0.93081550802139
"CR","L5PT","Tmem176b",1.31838971859076e-54,7.32939447583415,7.3584889696578,0.0290944938236457,0.777777777777778,0.00551470588235294,0.992909663865546
"CR","L5PT","Thsd7b",5.31359988208254e-45,5.723364645336,5.74739197985744,0.0240273345214346,0.722222222222222,0.00735294117647059,0.989819004524887
"CR","L5PT","Slc17a7",0,-7.15178380318647,1.30702557378386,8.45880937697034,0.166666666666667,1,0.833333333333333
"CR","L5PT","Fezf2",1.16530773355103e-287,-8.27030398708559,0,8.27030398708559,0,1,1
"CR","L5PT","Dlgap1",1.8697470776458e-237,-7.281466062606,0.948278711405215,8.22974477401122,0.222222222222222,1,0.777777777777778
"CR","L5PT","Fam19a1",3.0778029719876e-149,-9.017346105355,0.391796779036011,9.409142884391,0.111111111111111,1,0.888888888888889
"CR","L5PT","Cadm1",1.29798329406441e-132,-7.2356733021373,1.28473830182626,8.52041160396356,0.166666666666667,1,0.833333333333333
"CR","L5PT","Nrgn",1.22277931953648e-130,-9.26114334829625,0.697257045621977,9.95840039391824,0.222222222222222,1,0.777777777777778
"CR","L5PT","Omg",4.77751509993116e-124,-8.14827188272823,0.545336584581492,8.69360846730973,0.222222222222222,1,0.777777777777778
"CR","L5PT","Crym",1.86663598190786e-114,-6.84830895008296,0.0959420369958417,6.9442509870788,0,0.825367647058823,1
"CR","L5PT","Pou3f1",5.96560073434231e-114,-5.81123662846749,0,5.81123662846749,0,0.974264705882353,1
"CR","L5PT","Sv2b",7.27273997271207e-113,-6.45505486229052,1.47148093641773,7.92653579870825,0.222222222222222,0.998161764705882,0.777368528749744
"CR","L5PT","Itpka",1.45048282038413e-106,-7.96039811529812,0,7.96039811529812,0,0.996323529411765,1
"CR","L5PT","B230209E15Rik",7.75925704550392e-104,-6.35887700201322,0.134750478178515,6.49362748019174,0.0555555555555556,0.988970588235294,0.943824865757951
"CR","L5PT","Meis2",4.04548867748256e-103,-6.41284195120779,0.0408085021984834,6.45365045340627,0,0.990808823529412,1
"CR","L5PT","Gng13",5.35468231390616e-103,-6.63900857239168,0.459623320636834,7.09863189302851,0.111111111111111,1,0.888888888888889
"CR","L5PT","Slc12a5",7.0664387878462e-102,-6.15680666126912,0.996265079057265,7.15307174032639,0.222222222222222,1,0.777777777777778
"CR","L5PT","Rprml",9.23823114203797e-98,-7.56228372242116,0.0462386804084901,7.60852240282965,0,1,1
"CR","L5PT","Mef2c",2.48412557585817e-97,-7.75868629943238,2.1313619881427,9.89004828757508,0.277777777777778,1,0.722222222222222
"CR","L5PT","Nrxn3",4.17162095707949e-96,-6.40357803038806,0.624538276978586,7.02811630736665,0.111111111111111,1,0.888888888888889
"CR","L5PT","Lamp5",5.20140161771318e-95,-9.87137296068398,0.423553274202213,10.2949262348862,0.111111111111111,1,0.888888888888889
"CR","L5PT","Cntn1",2.99367832653587e-90,-6.51564182902779,1.12222678696395,7.63786861599175,0.277777777777778,1,0.722222222222222
"CR","L6b","Trp73",0,8.58661629065648,8.61078108869076,0.0241647980342781,0.944444444444444,0.00738916256157635,0.992176180817154
"CR","L6b","Lhx1os",0,7.22076612407607,7.22236142241234,0.00159529833627781,0.888888888888889,0,1
"CR","L6b","Emx2",0,5.83212126062352,5.84089788340612,0.00877662278259631,0.833333333333333,0.00246305418719212,0.997044334975369
"CR","L6b","Lhx5",0,5.40721287571794,5.408513168421,0.00130029270305879,0.888888888888889,0,1
"CR","L6b","Ebf3",0,5.03095710076939,5.03095710076939,0,0.666666666666667,0,1
"CR","L6b","Nhlh2",0,4.64031829282909,4.90184820241423,0.261529909585141,0.611111111111111,0.061576354679803,0.899238692342141
"CR","L6b","Cd274",7.3069130611466e-254,5.35076934583852,5.39458846380583,0.0438191179673151,0.722222222222222,0.0123152709359606,0.982948086396362
"CR","L6b","Cxcr4",6.79380184809284e-199,3.12849092107932,3.12849092107932,0,0.666666666666667,0,1
"CR","L6b","Dach1",1.98613085821093e-140,4.9693314807488,4.97651531667171,0.00718383592291201,0.666666666666667,0.00246305418719212,0.996305418719212
"CR","L6b","Ndnf",1.30788464183367e-132,10.2885875460131,10.3042067073055,0.0156191612923994,0.944444444444444,0.00492610837438424,0.99478412054477
"CR","L6b","Rec114",4.86649507562467e-128,4.11119710851844,4.21811274601819,0.106915637499754,0.555555555555556,0.041871921182266,0.924630541871921
"CR","L6b","Slc17a6",1.17800397995754e-67,6.08507612517468,6.24921055142699,0.16413442625231,0.722222222222222,0.0344827586206897,0.952254641909814
"CR","L6b","Reln",2.77513099206792e-63,10.4626844564165,10.6567697764966,0.194085320080064,0.944444444444444,0.0443349753694581,0.953057084902927
"CR","L6b","Ifitm2",8.93983767449517e-62,4.98744929518574,5.7214019071952,0.733952612009456,0.722222222222222,0.199507389162562,0.723758999621068
"CR","L6b","Igsf9",8.82868504398508e-60,4.18229047979186,4.21813056807989,0.0358400882880348,0.611111111111111,0.00985221674876847,0.983878190774742
"CR","L6b","Tmem176b",1.21815116103782e-49,7.01198771653527,7.3584889696578,0.34650125312253,0.777777777777778,0.0640394088669951,0.917663617171006
"CR","L6b","Cobll1",2.18547641611431e-46,2.20848646989406,2.79312353346786,0.584637063573801,0.555555555555556,0.152709359605911,0.72512315270936
"CR","L6b","Lhx2",8.43567251465707e-45,4.47562426817427,4.51672711554087,0.0411028473666045,0.666666666666667,0.0123152709359606,0.981527093596059
"CR","L6b","Nr2f2",2.30543164419226e-36,6.15952207583634,6.17583470836997,0.0163126325336253,0.833333333333333,0.00492610837438424,0.994088669950739
"CR","L6b","Snora30",5.63944600989506e-31,2.27549115294247,2.40030866755794,0.124817514615465,0.833333333333333,0.041871921182266,0.949753694581281
"CR","L6b","Slc17a7",0,-8.42640547559943,1.30702557378386,9.7334310493833,0.166666666666667,1,0.833333333333333
"CR","L6b","Dlgap1",2.31899243492627e-216,-6.97573778412578,0.948278711405215,7.92401649553099,0.222222222222222,1,0.777777777777778
"CR","L6b","Clic5",1.36442999553964e-205,-3.99664102803068,0,3.99664102803068,0,0.798029556650246,1
"CR","L6b","Ncald",3.74298291380004e-180,-9.27842644635107,1.41269898860922,10.6911254349603,0.222222222222222,1,0.777777777777778
"CR","L6b","Fezf2",1.4558708056607e-158,-6.10421707122052,0,6.10421707122051,0,0.948275862068966,1
"CR","L6b","Omg",6.70162207256843e-136,-8.58759736861797,0.545336584581492,9.13293395319945,0.222222222222222,1,0.777777777777778
"CR","L6b","3110035E14Rik",2.12098026365773e-130,-9.48868166841095,0.637731800073224,10.1264134684842,0.111111111111111,1,0.888888888888889
"CR","L6b","B230209E15Rik",8.90243791235556e-130,-7.17318601770477,0.134750478178515,7.30793649588328,0.0555555555555556,1,0.944444444444444
"CR","L6b","LOC105246064",1.05755447487758e-125,-3.35764378398292,0,3.35764378398292,0,0.891625615763547,1
"CR","L6b","Ly6g6e",6.56566650406002e-124,-5.84127070772414,0,5.84127070772414,0,0.854679802955665,1
"CR","L6b","Neurod6",2.55926578612056e-123,-6.42834787292473,0.698342570636476,7.12669044356121,0.166666666666667,0.852216748768473,0.804431599229287
"CR","L6b","Sv2b",2.90218136509198e-114,-6.53148709600462,1.47148093641773,8.00296803242236,0.222222222222222,0.997536945812808,0.777229080932785
"CR","L6b","Nxph3",5.23805186023756e-112,-5.91149749907506,0.278283251393016,6.18978075046807,0.0555555555555556,1,0.944444444444444
"CR","L6b","Cplx3",2.61617103977907e-111,-10.345683310372,0.307562884493428,10.6532461948655,0.111111111111111,0.990147783251232,0.887783305693753
"CR","L6b","Cntn1",1.89581076423808e-110,-7.2709795853617,1.12222678696395,8.39320637232566,0.277777777777778,1,0.722222222222222
"CR","L6b","Ctgf",3.21213744674063e-108,-9.85998719588177,0,9.85998719588177,0,0.997536945812808,1
"CR","L6b","Tmem40",3.06827059858369e-107,-4.03696931330647,0,4.03696931330647,0,0.714285714285714,1
"CR","L6b","Neurod2",3.55794199248466e-107,-4.91047282017111,0.369203778417635,5.27967659858875,0.0555555555555556,0.995073891625616,0.944169416941694
"CR","L6b","Cadm1",3.4229405958436e-100,-6.29496861510819,1.28473830182626,7.57970691693446,0.166666666666667,0.995073891625616,0.832508250825083
"CR","L6b","Rprml",2.83605287134775e-93,-7.42107646869822,0.0462386804084901,7.46731514910672,0,0.997536945812808,1
"CR","L6CT","Trp73",0,8.56201544479593,8.61078108869076,0.0487656438948277,0.944444444444444,0.0133206470028544,0.985895785526389
"CR","L6CT","Lhx1os",0,7.22173655647032,7.22236142241234,0.000624865942022813,0.888888888888889,0,1
"CR","L6CT","Emx2",0,5.83003369508987,5.84089788340612,0.0108641883162496,0.833333333333333,0.00190294957183635,0.997716460513796
