"sample_id","cre_label","Pvalb","Sst","Htr3a","Cacna1a","Cacna1b","Cacna1c","Cacna1d","Cacna1e","Cacna1f","Cacna1g","Cacna1h","Cacna1i","Cacna1s","Cacna2d1","Cacna2d2","Cacna2d3","Cacna2d4","Hcn1","Hcn2","Hcn3","Hcn4","Kcnab1","Kcnab2","Kcnab3","Kcnb1","Kcnb2","Kcnc2","Kcnc3","Kcnc4","Kcnd3os","Kcne1","Kcne1l","Kcne2","Kcne3","Kcne4","Kcnf1","Kcng1","Kcng2","Kcng3","Kcng4","Kcnh1","Kcnh2","Kcnh3","Kcnh4","Kcnh5","Kcnh6","Kcnh7","Kcnh8","Kcnip1","Kcnip2","Kcnip3","Kcnip4","Kcnj1","Kcnj10","Kcnj11","Kcnj12","Kcnj13","Kcnj14","Kcnj15","Kcnj16","Kcnj2","Kcnj3","Kcnj4","Kcnj5","Kcnj6","Kcnj8","Kcnj9","Kcnk1","Kcnk10","Kcnk12","Kcnk13","Kcnk15","Kcnk16","Kcnk18","Kcnk2","Kcnk3","Kcnk4","Kcnk5","Kcnk6","Kcnk7","Kcnk9","Kcnma1","Kcnmb1","Kcnmb2","Kcnmb3","Kcnmb4","Kcnmb4os1","Kcnmb4os2","Kcnn1","Kcnn2","Kcnn3","Kcnn4","Kcnq1","Kcnq1ot1","Kcnq2","Kcnq3","Kcnq4","Kcnq5","Kcnrg","Kcns1","Kcns2","Kcns3","Kcnt1","Kcnt2","Kcnu1","Kcnv1","Kcnv2","Nav1","Nav2","Nav3","Scn10a","Scn11a","Scn1a","Scn1b","Scn2a1","Scn2b","Scn3a","Scn3b","Scn4a","Scn4b","Scn5a","Scn7a","Scn8a","Scn9a","Scnm1","Scnn1a","Scnn1b","Scnn1g","Kcnc1","Kcnd1","Kcnd2","Kcnd3","Kcna1","Kcna2","Kcna3","Kcna4","Kcna5","Kcna6","Kcna7","Kcna10"
"LS-15513_S30_E1-50","Pvalb-IRES-Cre",8.6077732095636,0,0,0.753842578713139,0,2.14775964420981,0,0,0,0,0,0,0,0,3.66297217783087,0,0,7.99779604359174,3.88025100651782,0,0,8.38006555787389,5.05550265792307,8.17952660845473,5.89077857839342,0,8.86722592686688,4.28758397102099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12159197058182,4.28758397102099,4.00882036582383,0,9.47570146822108,7.22807187023337,6.36924149482097,5.53276459547663,0,0,0,6.52786795820635,0,0,0,0,0,7.85542590157682,5.71344468966988,0,2.35548691377555,0,6.38116888759772,7.31768635238128,0,0.753842578713139,0,0,0,0,2.97503987436263,5.71344468966988,1.61298211293504,0,0,0,0,7.55730248922347,0,6.32052067611735,0,0,0,0,1.90500918814297,3.20716484456211,0,0,0,8.02845556263339,0,0,0,0,0,0,0,7.68788082617811,5.35064349637349,3.40706648776632,0,0,0,4.38557378786914,0,6.70912531412024,0,0,8.91518415985412,7.93849189336484,5.59553936080579,4.68403410488435,0.753842578713139,0,0,0,0,0,7.36650137943845,0,3.09576585210735,0,0,0,8.8523077662486,0,1.24644239570595,4.93120852729859,7.15353492017115,7.11119454627612,0,0,0,5.7689703239728,0,0
"LS-15513_S31_E1-50","Pvalb-IRES-Cre",10.5342349579981,0,0,5.06289219467205,6.25172605207652,0,0,0,0,0,0,0,0,0,4.34465280822783,0,0,8.57939563610748,3.66999024756135,0,0,8.57679125514089,5.25758501556375,6.81718429340647,4.80253205739919,0,8.98303723291841,5.51866907614956,0,0,0,0,0,0,0,0,0,0,0,0,3.81847439651576,0,0,0,0,2.70471552396627,5.54021849331781,0,8.60773775792598,7.34375709377257,0,3.9530923859343,0,0,5.23132934656505,1.6181140651146,0,0,0,0,0,6.83473026546169,5.42910069893325,0,0,0,5.54021849331781,7.40376567239492,0,4.18964990161376,0,0,0,0,5.2045869783775,6.43544594595222,0.756947805430339,0,0,0,0,7.42708722583894,0,7.47822186733083,0,0,0,0,0,0,1.91059702564744,0,0,6.78143889454342,3.58959405233568,5.30870493625725,0,0,0,3.66999024756135,0,7.40376567239492,5.25758501556375,5.03280327802778,0,0,0,5.70192217330196,3.9530923859343,4.43944687044813,0,0,8.55313780952609,8.79640689783204,5.06289219467205,5.82992164122555,0,0,0,0,0,0,6.99936574852735,1.91059702564744,6.49183065694625,0,0,0,9.13593513979865,0,4.87215781426055,5.58237507635432,7.55432831056816,5.14956754200922,4.90574985912257,0,0,4.18964990161376,0,0
"LS-15513_S32_E1-50","Pvalb-IRES-Cre",9.96475849789493,0,0,4.42335943398957,4.42335943398957,0,0,0,0,0,0,0,0,0,3.96457993453932,0,0,7.68346814149371,5.48658198451914,4.60757526471688,0,9.15996079095219,6.68228189554324,7.52768217830954,4.57256596156314,0,8.87754860687846,5.42902839120399,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19891819634269,0,0,4.60757526471688,2.17212610415985,4.21212994122385,0,8.42172784524766,8.20739093541084,0,7.53224462735883,0,0,0,5.26328318382996,0,0,0,0,0,6.76213668815327,3.00247600458407,0,0.664008058948367,0,5.50526736059472,8.25232863427929,0,3.90953151617274,0,0,0,0,3.52614551667935,4.88944653634504,0,0,0,0,0,7.03071370952444,0,6.22195995190943,0,0,0,0,0,3.96457993453932,3.90953151617274,0,0,6.87419714529282,5.52371382007357,4.16590194939554,0,0,0,0,0,7.36840562954679,4.67514386353318,0,0,0,0,6.46086200450097,1.73894673766936,6.63215744116857,0,0,8.98129590416625,7.98581177520726,4.34253978382282,6.19918804062886,0,4.42335943398957,0,0,0,0,6.57138912375927,1.11700141537058,5.57767890842163,0,0,0,8.99458184490452,0,4.64175509975501,0,7.28435491652248,7.98248153676778,4.4998907449812,0,0,6.69861037580059,0,0
"LS-15514_S01_E1-50","Pvalb-IRES-Cre",10.8235942537345,0,0,5.72158625744461,4.12693788913109,4.65071253641499,0.667456722370377,0,0,0,0,5.15817400500462,0,0,3.20723509898705,0,0,9.0088445512299,3.97331414330684,0,0,8.51694505060884,6.76359107730744,7.46192660055524,5.98542489125192,0,7.42289288947375,3.91824254636022,0,0,0,0,0,0,0,0.667456722370377,0,4.61652376759507,0,0,3.38022095927228,2.90129682277516,0,0,0,2.17939115259217,6.73996561740462,0,9.17221973548661,5.84483696882533,0,8.67063846910764,0,0,2.51252139454879,5.05982605266455,0,0,0,0,0,7.90944989101367,0,0,1.12203731653679,0,6.30815676604701,7.6553537701696,0,0,0,0,0,0,5.27237104356914,6.83966013596591,0,0,0,0,0,7.12146709208987,0,7.29902459698898,0,0,0,0,0,4.81046609404302,0,0,0,8.28085705609654,7.38277363962438,0,0,2.90129682277516,0,0.667456722370377,0,6.38124672747064,0,1.46718126483501,0,0,0,6.47962812325692,5.68905507755789,8.03771393292562,0,0,8.92577171650104,8.25886013182955,5.03415459846758,6.56277702101202,0,0,0,0,0,0,7.74115652889948,0.667456722370377,5.87407194146964,0,0,0,9.10753428339268,5.13420837940567,6.58062135426591,0,8.33705221938643,8.46505242660316,0,0.667456722370377,0,5.70541235833121,0,0
"LS-15514_S02_E1-50","Pvalb-IRES-Cre",10.5909486922313,0,0,4.79071427520561,3.01401124179876,1.39692751802612,0,0,0,0,0,0,0,0,3.19645088288469,0,0,8.4734952489611,4.84638430125066,1.06276715829738,0,9.07396365188063,5.99126617631959,8.22839775290328,5.45985476260757,0,9.07832956369353,5.28956531874392,0,0,0,0,0,0,0,0,0,0,0,0,5.26934123330435,5.14165481364278,0,0,0,2.4210852334148,5.59600020475145,0,8.4399601944623,0,0,7.18812661086992,0,0,3.69802706251164,4.95166681095529,0,0,0,0,0,6.46131161236389,3.92183109966445,0,0,0,5.54643899116509,7.87391418704365,0,0,0,0,0,0,4.64134694394684,4.84638430125066,0,0,0,0,0,7.5059155624847,0,6.96738209960217,0,2.09315552723814,0,0,0,3.01401124179876,0,0,0,8.59018965847111,6.55618241945599,0.627109212995603,0,0.627109212995603,0,3.35838810915334,3.57159715977988,6.88338185598793,3.9727490588132,4.06949150250224,0,0,0,6.49653612749428,2.8051147328424,6.89662760799778,0,0,8.11963523692323,8.41716244651691,7.43959069097042,6.51383103540763,3.2796904116897,5.38663985500681,0,0,0,0,7.77338236089954,4.28628118749419,6.20864604905137,0,0,0,8.61042877896688,0,3.35838810915334,0,8.84202624287097,8.29243281373922,4.4389417055376,0,0,7.28196413050605,0,0
"LS-15514_S03_E1-50","Pvalb-IRES-Cre",9.84829319756276,0,0,5.76205115558737,3.77431774154202,3.30423849040496,5.37801748123852,0.708542538610408,0,0,0,0,0,0,5.11312026453468,0,0,8.0727836046373,3.30423849040496,4.57467596213822,0,9.07180311658826,5.63893500093649,7.99243400887456,6.51859483861432,0,8.94944905381263,6.10547500213791,0,0,0,0,0,0,0,0,0,0,0,0,4.22930084156358,2.87607958691978,0,0,3.8396775186945,2.26451073773004,5.87548198053953,0,9.61036345978824,7.12148403695462,0,2.44335915290011,0,0,1.53727479991288,1.18161451907801,0,1.8223669787782,0,0,0,7.36291974361766,0,0,0,0,6.244696508458,7.47515397430136,0,0,0,0,0,0,4.88444447171466,4.0196714689775,0,0,0,0,0,8.39974757303195,0,6.62438563652605,0,2.87607958691978,3.10598456020397,0,0,1.8223669787782,0,0,0,8.53415053775973,6.09212612530219,6.8070543825486,0,0,0,0,0,6.17042723864138,7.06110493510152,4.22930084156358,0,3.20851433500965,0,5.96607933165742,1.18161451907801,6.87877489885313,0,0,8.83190027094941,9.15279325708209,4.85313265555954,6.52853922447786,3.90220413013874,4.07500287097606,0,0,0,0,7.41745461726595,0.708542538610408,5.71056800147095,3.77431774154202,0,0,8.9043363075782,0,6.22036244090971,3.30423849040496,8.8419040639255,8.33888598699722,5.42135994315211,0,0,5.84397289337721,0,0
"LS-15514_S04_E1-50","Pvalb-IRES-Cre",10.8453149893675,1.10021981941606,0,6.32061600528814,5.41789924738908,0,5.56458788150983,0,0,3.17106506437767,0,0,0,0,5.02043654105414,0,0,8.41973377924826,3.76368873209906,3.56885889749698,0,8.83913286658003,5.16543538768021,8.52652016373118,5.72917877433632,0,8.34303562475069,5.99803853137833,0,0,0,0,0,0,0,0,0,0,0,5.27604351361474,4.35373616864375,4.03933960327016,0,0,0,2.32295419206175,6.65948129772219,0,8.92651638442609,7.46888081495719,0,6.90644389027415,0,0,1.71709933379206,3.93531070430731,0,0,0,0,0,7.25326363613265,5.43707195286903,0,1.10021981941606,0,4.57757814298229,9.16079124409634,0,0,0,0,0,0,6.2135010235719,6.25730589359581,0,0,0,0,0,6.95380541847424,0,6.76945507131128,0,0,0,0,3.82319356060003,6.27871944723076,0,0,0,8.01649346132959,4.88737119172141,4.57757814298229,0,2.61998363751202,0,0,0,7.03154571138527,1.94848269510445,0,1.44138272874228,0,0,6.94713393645822,3.17106506437767,6.98018705044704,0,0,8.94839498342469,9.02958082111052,3.42262662344554,7.12317679037314,0.652543194858962,0,0,4.91498424476504,0,0,8.64873773707717,2.14783439698351,5.99803853137833,0,0,0,9.16941511401465,0,3.63676793317741,0,8.53321742223699,8.27540688250032,0,0,0,7.45483980564701,0,0
"LS-15514_S05_E1-50","Pvalb-IRES-Cre",10.3679515470536,0,0,6.0452688585618,3.31476362301006,4.6704210503122,1.13316566833386,0,0,0,0,0,0,0,4.9464911346595,0,0,8.27097700174581,5.41848770938565,0,1.48031298034275,9.0731359464908,6.67018715398734,8.03864584078023,6.61855722664557,0,8.07421578004372,5.39821794173053,0,0,0,0,0,0,0,0,0,2.91908693487669,0,0,4.09683808921495,3.99253623496064,0,0,0,2.91908693487669,7.2811850298469,0,9.67889761623318,8.36536155084599,0,6.61855722664557,0,0,5.5529213877824,6.34968665121537,0,0,0,0,0,5.49683353201955,3.69309107320437,0,0,0,5.65895103824945,7.38268376463607,0,0,0,0,0,0,5.24774701761981,3.22554722224682,0,0,0,0,0,6.47109859228368,0,6.80717120288889,0,1.7599185649402,0,0,0,5.31416497458344,0,0,0,7.92280733654148,6.09648998741952,5.41848770938565,0,4.88954561999591,0,1.48031298034275,5.31416497458344,5.62446646418491,1.48031298034275,0,4.2403849767251,0,0,6.42174586662783,4.88954561999591,5.87969741680714,0,0,8.67224042194694,8.71588772676039,0,5.75771879221086,0,0,0,4.32871589288502,0,0,8.12443692940892,2.19540590580727,6.38101089396443,0,0,0,9.04244519477102,2.80053242349751,6.13374664725643,0,9.29354612403719,8.53509050191158,0,0,0,7.50146024729404,0,0
"LS-15514_S06_E1-50","Pvalb-IRES-Cre",10.8089412315414,0,0,4.42357316153735,1.24122700385712,0,5.24137748133506,0,0,0,0,4.42357316153735,0,0,4.27902050830995,0,0,8.11483025625519,5.45831124311136,0,0,8.93862165406608,6.54023910430381,8.47426854821098,2.96716402515148,0,8.95655677470785,5.62707634147025,0,0,0,0,0,0,0,0,0,4.00035570270909,0,0,4.82170514654434,5.81357083246735,0,0,5.88190412386258,2.83551538320287,7.29625026849884,0,6.86118097572812,7.70742292975359,0,5.16115701511952,0,0,0.750175575141799,0,2.5295667632801,1.24122700385712,0,0,0,7.84215651211146,0,0,6.3361710638142,0,5.38956168281796,7.85920650395355,0,2.14077459294672,0,0,0,0,5.88190412386258,4.98595066612467,0,0,0,0,0,6.02475774351441,0,2.5295667632801,0,2.14077459294672,0,0,0,0,1.89839801511972,0,0,8.40048145786955,1.60691241252046,1.60691241252046,0,4.92247823286827,0,0,0,7.2709908404739,7.08058849721274,0,0,0,0,6.27395821250805,4.11835477419462,7.39892654121247,0,0,9.51320912391336,8.53918459631261,4.55495212157672,6.11269495439271,1.89839801511972,0,0,4.42357316153735,0,0,7.99267257271811,0,6.02475774351441,0,0,0,9.09433640496276,0,6.08397402088457,0,8.7366266903887,8.36212269749817,0,0,0,5.50238911773758,0,0
"LS-15514_S07_E1-50","Pvalb-IRES-Cre",10.3402005794213,0,0,6.0954943457066,4.49132548691154,1.11217797270329,0.660708450089154,0.660708450089154,1.45553169979045,5.76656874441305,0,0,0,0,2.49745137752632,0,0,9.1227313718194,4.90895392843951,2.88546621269985,0,9.41681654037932,6.44239768956045,7.14534947624705,5.25455469169927,2.34085024081055,8.51940430172923,4.4535777798555,0,0,0,0,0,0,0,0,0,1.11217797270329,0,4.82274851576562,0,0,0,0,0,0.660708450089154,5.62091697799584,0,9.25890574590039,5.42027449712082,0.660708450089154,5.18714943928421,0,0,3.65731697438566,3.51796312652095,0,0,0,0,0,7.19766433800548,5.04208527871101,0,4.82274851576562,0,5.55114190396845,8.69142842336786,0,4.2036523703032,0,0,0,0,4.82274851576562,4.73106287346425,0,0,0,0,0,7.51876834007794,0,7.30754433517257,0,2.34085024081055,0.660708450089154,0,0,5.0920783377577,0,0,0,8.53755959618636,4.79282941155337,3.58932196776804,0,0,0,5.73544867849589,0,6.44239768956045,0,0.660708450089154,0,0,0,6.81410016655705,4.2036523703032,4.9636893079166,0,0,9.14806281048531,8.68533442168581,4.41481581762294,5.51494667172991,0,0,0,0,0,0,8.71754229670024,0.660708450089154,5.70364250114544,0,0,0,8.72943725682352,0,5.53315779594009,0,8.53755959618636,8.41279150313423,5.14039687445403,0,0,6.66517330673498,0,0
"LS-15514_S08_E1-50","Pvalb-IRES-Cre",10.7312116057719,0,0,1.42663060439738,4.86474875066767,0,0,0,0,0,0,0,0,0,3.40140689416786,0,0,8.10058570720182,1.42663060439738,4.44763912738016,0,9.78868849287925,6.6032754773028,7.97714441654975,4.86474875066767,0,8.24137201232431,4.48437234978486,0,0,0,0,0,0,0,0,0,0,0,0,3.23892562315321,0,0,0,6.47225125687487,3.32245245064337,7.51381353110679,0,9.834756705336,6.53487920375497,0,6.3077760590573,0,0,0,5.69056929405662,0,0,0,0,0,5.79661173106011,3.54742722621502,0,0,0,5.50638134006082,7.72039644569715,0,4.33147054005928,0,0,0,0,2.72841513489263,5.41419686929316,0,0,0,0,0,6.00057350433858,0,5.04768889996245,0,0,0,0,0,4.37124185575109,0,0,0,6.3077760590573,5.62627965153264,0,0,0,0,3.23892562315321,0,6.82712596097205,1.42663060439738,0,0,0,0,5.64262263428215,4.62261077066666,5.76710081417714,0,0,8.14428262297416,7.80994621678727,0,6.07471542300702,0,0,0,0,0,0,7.39343317971111,1.70084308563692,6.81275472781777,0,0,0,8.5815462206158,0,0,0,7.99316466267827,8.1642302504138,0.644065954947292,2.72841513489263,0,6.06262002518769,0,0
"LS-15514_S09_E1-50","Pvalb-IRES-Cre",10.3466472934861,0,0,6.09446228196298,0,1.77666495501162,0,0,0,0,0,0,0,0,3.04945582726778,0.683995518302725,0,8.38376505923537,4.16866803299258,0,0,9.06610590079898,6.34107766548841,8.09463600862764,4.58797423304372,0,6.89089779903147,6.05552028248571,0,0,0,0,0,0,0,0,0,0,0,0,6.0686180905849,2.01182300382718,0,0,0,4.75931933259557,7.11576512022535,0,8.65305266235194,8.49224232139613,0,5.37993492962545,0,0,4.96943372916677,5.74880257769908,0,0,0,0,0,5.2933237315999,4.11916865374145,0,0,0,5.12799011901399,8.35999030322333,0,4.35125065242478,0,0,0,0,1.49556675095519,7.08386675897521,0.683995518302725,0,0,0,0,5.02424503074669,0,6.01549791022494,0,0,0,0,0,5.53896411797652,0,0,0,7.27114083375541,0,5.31546885571333,0,0.683995518302725,0,4.82253820684245,0,6.7995809001907,2.82085904469629,5.37993492962545,0,0,0,6.2748106446532,4.26284579726036,4.8531382621899,0,0,8.95058087009035,9.03641463056625,1.14611166901999,5.35876470201728,0,0,0,0,0,0,7.8204489254025,0,5.97433350462139,0,0,0,9.05133664668704,0,6.28606868881674,3.57513005166061,8.10738501080123,6.94161322612311,0,0,0,5.94622321419694,0,0
"LS-15514_S10_E1-50","Pvalb-IRES-Cre",9.08576792499147,0,0,5.89525236045371,0,5.60215842501284,2.11446314526692,0,0,1.94655607889448,0,0,0,0,5.1397312577691,0,0,8.57052794983958,2.74611193549086,5.28763629479035,0,9.03825595480684,6.11912356649658,8.3961054572783,3.9771352337854,0,8.98777449995285,4.2538916458472,0,0,0,0,0,0,0,6.01683584823041,0,0,0,0,0,3.84007584393061,0,0,3.39439203653453,1.53755550466632,6.28674054758633,0,9.36406866198196,4.88485820697066,4.18008403277936,5.74977184953228,0,0,3.39439203653453,5.94065888556107,0,0,0,0,0,7.66672881254401,0,0,4.18008403277936,0,3.68861539518924,7.50987668520291,0,5.05967429245966,0,3.18393798996448,0,0,4.97491251109135,6.15809086007203,0,0,0,0,0,8.09345530953778,0,6.33854785433559,0,1.94655607889448,0,0,0,4.45504716976805,0,0,0,7.38403831465231,3.63437626633248,0,0,0,0,1.94655607889448,0,6.49892153209463,3.88722397846052,1.53755550466632,0,0.964591594384343,0,6.67716883135387,4.2538916458472,5.69782491979279,0,0,8.9700908903023,9.10832808188083,6.51402036740939,6.48366300389746,0,0,0,3.39439203653453,0,0,7.59399027720105,0,3.45823309312369,0,0,0,8.39814143155328,0,2.40102953639609,0,8.19531746066527,7.88278496975777,3.88722397846052,0,0,6.3637701558169,0,0
"LS-15514_S11_E1-50","Pvalb-IRES-Cre",10.3021265763585,0,0,3.9400593627822,0,1.44459439756768,5.83914132207818,0,0,0,0,0,0,0,2.7526507637666,0,0,8.26977891930694,5.2595372477754,4.09345203359955,0,8.61631663922664,3.99302321396801,7.85629870236082,5.67055779422179,0,8.06857786117673,5.34350897028502,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88507676933897,0,0,0,3.42723379562217,4.71446474261285,0,8.79844143013425,5.40342826022974,0,7.801678056008,0,0,2.7526507637666,2.7526507637666,0,0,0,0,0,7.18053109453662,0,0,0,0,7.29568233928383,7.29568233928383,0,1.72063622380419,0,0,0,0,4.99970837070631,5.85353351998135,0,0,0,0,0,6.9852270680152,0,6.11479513656079,0,0,0,0,0,5.32296978764407,0,0,0,8.35822898892245,0,0,0,2.15176979472633,0,0,5.44203507733414,5.82460410093003,6.92517346047862,3.64144036240667,0,0.654393651041416,0,5.8677835595847,5.09968862187039,5.49807470020514,0,0,9.0797274207663,8.25630179375933,0,7.18053109453662,5.1931869193223,6.82648547089873,0,0,0,0,7.6655627010187,1.10293260133346,6.5630749872945,0,0,0,8.82971591783553,0,3.17558211236429,0,7.34235169065702,7.36261870081781,4.54746325620713,0,0,6.99174796163988,0,0
"LS-15514_S12_E1-50","Pvalb-IRES-Cre",10.0336905696087,0,0,3.20804743283221,4.54648715747935,3.46033846679602,4.7176277578738,0,0,0,0,4.17557428753871,0,0.66779418638277,3.91909324827398,0,0,8.09250701601053,4.58237799375892,0,0,10.0900965062321,7.21673790109195,8.81985938502881,0,0,8.37935311943896,6.0645362900783,0,0,0,0,0,0,0,0,0,6.99501027581048,0,0,5.25113036172305,4.47191040831541,0,0,1.12252980009209,1.97937081869911,6.15073057660446,0,9.46151221157538,8.37168189587661,0,6.20929010892536,0,0,0,4.89934316175651,1.46776279320639,0,0,0,0,7.04731152540795,3.38104443515627,0,0.66779418638277,0,7.41884418517846,8.71463434234406,0,5.35852518514495,0,0,0,0,5.27325841884868,6.93381199959094,0,0,0,0,0.66779418638277,6.86262324164502,0,4.02721562777909,0,1.74612724622647,0,0,0,0,0,0,0,7.18206978929571,4.26662964498798,0,2.78375448664794,3.1130916831473,0,5.39934032639694,0,6.78773856392773,5.87496735200396,0,3.01144300324114,0,0,2.90208586328705,0,6.38214674018157,0,0,8.82735685412172,9.41250702538854,4.9551616453088,6.15073057660446,0,0,0,0,0,0,7.73809101660018,0.66779418638277,6.16263418396661,0,0,0,8.96627051491129,4.07838252080641,6.28747454126576,0,8.99983483002239,7.80036988997967,5.31652164434885,0,0,5.72247993699701,0,0
"LS-15514_S13_E1-50","Pvalb-IRES-Cre",10.1271282546547,0,3.47069495056695,3.2334553915164,4.44180047555938,2.94937490134925,0.641865293926073,0,0,0,0,0,0,0,2.59529057299108,0,0,7.81107125197873,5.53567869153018,3.2334553915164,0,9.28952319260789,6.75523404272746,8.50375832905705,4.19933494105758,0,8.5583888397957,5.04175463258143,0,0,0,0,0,0,3.54183198742242,0,0,5.04175463258143,3.6096255825915,5.22583180154736,0.641865293926073,3.67437596182185,0,0,5.11356364582468,2.4549028753346,6.23889994568848,0,8.46081004311402,8.06158180730501,0,6.41026968303911,0,0,3.31694569438535,4.85883954696044,0,0,0,0,0,6.82106030069873,1.42279047683559,0,0,0,5.79060238734741,8.17780724495755,0,3.05041260986705,0,0,0,0,5.13672708764696,6.27065892255999,2.94937490134925,0,0,0,0,5.34994954227183,0,5.81951953767006,0,3.96060222979098,0,0,0,5.95600165778871,0,0,0,8.30849707149139,6.84235145299207,0,0,0,0,0,0,8.12955061537265,5.96896575675083,0,0,0.641865293926073,0,4.01161389804859,3.73634464414394,3.14483501326007,0,0,8.56053161162815,9.01736152237019,0.641865293926073,5.81951953767006,2.12501344229367,0,0,5.26840192570681,0,0,8.37575212931819,0,5.34994954227183,0,0,0,8.62132673390836,3.54183198742242,5.44580084670144,0,8.96332076652432,8.20271605209354,4.58340810686275,0,0,6.77012385071943,0,0
"LS-15514_S14_E1-50","Pvalb-IRES-Cre",10.4166380792429,0,0,5.26276501672953,4.37204889334635,2.01144236399815,0,0,0,0.590059203064909,0,0,0,0,5.14408632338049,0,0,9.0180218776505,5.78314260861591,5.16455652684616,0,10.1895248344661,7.11841398371296,8.9220954264374,5.18474034019541,4.59956725942702,8.60015943748444,6.39875917594454,0,0,0,0,0,0,0,0,0,6.7224504957293,1.81825446453729,5.30024995181774,2.597670654562,4.76956245763368,0,0,0,5.55406924045351,7.38146676202472,0,9.06505635916089,9.44984273205934,0,6.65170869521374,0,0,3.01334063253926,6.09182744945371,0,0,0,0,0,7.03748762857097,5.20464566651691,0,0,0,7.0704048810224,7.50299200217435,0,3.33564808159445,0,0,0,0,4.53813924553401,4.29986117337385,0,0,0,0,0,7.89475529716036,0,5.44114864776855,0,1.33108923474395,0,0,3.18347639861179,0.590059203064909,0,0,0,8.56016025994145,7.42877544008406,1.59513796332429,0,2.1817894187975,0,6.50692109057347,0,7.09193973095089,5.58477290111576,0,0,0,0,6.45800568241719,4.01428883099213,6.41593646808964,0,0,9.15986787144631,9.20008570769554,0,5.35471213302992,0,0,0,3.10091505889994,0,0,8.89325510599368,3.18347639861179,5.83514709222518,0,0,0,9.15731663852177,4.53813924553401,4.65848621970923,0,9.03479793196104,8.4969934426455,4.1436530931,0,0,4.40683192348285,0,0
"LS-15514_S15_E1-50","Pvalb-IRES-Cre",9.84612589165336,0,0,5.29394005817546,4.96417709380858,1.7934995083153,7.59537461656365,0,0,2.02969469151621,0,0,0,0,0,0,0,8.80755368259804,4.64667175337307,0,0,8.17169111095261,5.85126409834145,6.6742409404786,6.33174382092046,0,8.60997097627492,5.6355893407038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96032737441806,6.78325658928638,0,8.7895727474652,0,6.37526021144356,0,0,0,0,2.96032737441806,0,0,0,0,0,4.68175702815936,0,0,0,0,7.08792393032108,7.22505782158902,0,0,0,0,0,0,6.56573125112776,4.87604025920443,0,0,0,0,0,7.21909925987519,0,7.98064137637507,0,0,0,0,0,0,0,0,0,9.33814677792781,5.82011046800334,0,0,0,0,0,0,6.91441564622345,3.98178733801539,0,0,0,0,6.38593726498678,5.75570934183774,6.35366608450613,0,0,7.73554303176406,7.83239868917355,5.50455219973634,5.33859410522397,0,1.5109166572527,0,0,0,0,7.35028060424517,0,6.97930838129982,0,0,0,8.85635595049316,0,5.29394005817546,3.73690109535103,4.9060214726999,8.69614455480252,0,0,0,5.20025864796833,0,0
"LS-15514_S16_E1-50","Pvalb-IRES-Cre",10.4159243874581,0,0,4.35461062717399,2.65690695803933,1.86923866105378,3.74227799349547,0,0,0,0,0,0,0,4.91587319160575,0,0,8.5495413023709,5.64638879361943,0,0,9.43874805924696,7.37846913687031,7.86525238904296,2.84624465490594,0,8.60302630320425,5.79167461493636,0,0,0,0,0,0,0,0,0,4.18959391395381,0,6.32480496576906,0,2.65690695803933,0,0,0,0.914155592626526,6.72532118441405,0,8.71809184080998,8.56141175631605,0,6.63833358265312,0,0,4.75978116771193,4.82875540509223,0,0,0,0,0,6.31682372695604,2.7546796386242,0,2.65690695803933,0,5.80314637288662,7.87343774059152,0,4.15419835232157,0,0,0,0,4.4156716586571,5.9024830236669,0,0,0,0,0,5.67164200679319,0,5.49899400529282,0,3.59165813688925,0.528304144930727,0,0,4.75978116771193,0,0,0,6.7785935177373,6.02511228323322,0,0,0,0,4.80612842446289,0,7.32376491215852,4.58472865213356,1.21828437412768,0,3.87864879073033,0,4.53054800311313,3.87864879073033,5.76845376107545,0,0,8.62904315693891,9.21332800467304,4.2241418241278,5.93413130579664,0,3.59165813688925,0,4.08069039892682,0,0,7.1278512200983,2.03408546128654,5.9024830236669,0,0,0,8.82183703685267,0,6.81304603099566,0,8.59644811438253,8.28489218920033,4.85103298100494,0,0,6.379470505396,0,0
