AHP_depth,AP_amplitude_from_voltagebase,AP_width,Cell_id,mean_frequency,steady_state_voltage,time_to_first_spike,voltage_base,ttype,label_encoder,x-umap,y-umap
17.76501608966428,89.00980934566229,1.870833333333574,313862022,25.083612040134312,-76.57941321894705,5.2999999999941,-76.52152777778036,Pyr,1,1.9731948,2.7572954
25.69832990101991,79.60140961057358,0.2579710144927464,313862167,70.04365039082654,-94.8327600114892,9.399999999995034,-92.51898207487929,Sst,3,4.602476,7.458619
27.098984533187622,86.82666412617942,0.7964285714285586,313862306,56.50857719475571,-84.87650901174399,10.099999999995193,-87.4684049253097,Other,0,0.121837676,4.6079473
22.516502198858944,112.31471735626526,0.9942857142856968,314642645,35.378550490247406,-91.1138365216428,12.599999999995761,-90.4682879130052,Pyr,1,-2.614435,4.2755413
22.788559747167195,100.99838199303595,0.9000000000001072,314804042,24.427125741535807,-87.57373684222306,18.799999999997173,-86.71713172064865,Pyr,1,-1.5340177,3.3826787
26.28021022660367,104.06319697326137,0.7166666666666907,314822529,19.216397992954033,-90.79846199474835,18.4999999999971,-90.75590467099735,Pyr,1,-2.1350348,4.301038
29.643652158101567,112.22103474483072,1.3047619047619146,314831019,21.50978182935657,-90.77530192837895,26.599999999998946,-90.63472431324145,Pyr,1,-4.1622767,3.3870397
27.35839084350611,95.07627469492293,1.083333333333327,314900022,36.6561449954196,-87.13517607886693,7.9999999999947145,-86.03113527651108,Pyr,1,-0.53112483,4.627441
18.27672175938089,82.64930118785085,0.27464788732393003,318331342,142.584596847081,-89.71554571701625,4.999999999994031,-87.7518538015856,Other,0,5.5659876,6.6202793
26.080083597814674,99.78097808980013,0.9678571428572046,318733871,28.782894736843136,-87.7899418128291,12.399999999995716,-86.49861133716534,Pyr,1,-0.7445771,4.330746
25.226439090029665,106.62730207922922,0.7655172413793315,318808427,30.098598858329837,-89.21896747011627,9.6999999999951,-89.99583590472281,Pyr,1,-1.4208264,5.022371
17.657838391584352,95.48075551173855,0.7952380952381461,320207387,23.798730734359555,-82.9620249942698,10.099999999995193,-82.50902904934061,Pyr,1,1.040324,2.23415
35.383559364535714,100.53613379164264,2.170588235294317,320654829,18.826135105204283,-82.74048745293763,9.799999999995123,-81.64826547128287,Other,0,-1.0242447,3.703312
31.131713980279127,96.59699260562479,1.5333333333334105,320668879,18.93095768374095,-90.26922211775637,29.099999999999515,-89.43900607073675,Pyr,1,-3.956259,3.112383
36.30582174683722,111.82702867015463,0.8678571428571615,321906005,29.148448886113574,-97.60742081082621,22.699999999998056,-97.7254654213239,Pyr,1,-4.9089494,4.6519628
16.800580060039948,86.50370529847031,0.3000000000000682,322197160,80.97165991902158,-88.00313596446745,10.599999999995305,-88.00370506004064,Other,0,4.390412,5.4733915
9.083113613841958,96.7826556139618,0.3137614678898962,323452196,109.38283993979543,-88.98367539761934,5.2999999999941,-86.38414586385001,Pvalb,2,5.0164104,5.5856643
27.71539517154882,74.57650697135226,0.5222222222223409,323475862,43.88103364211658,-84.04575667584194,10.299999999995237,-83.57997914066796,Sst,3,1.2776055,4.0766654
15.384398078290285,88.47057263780333,0.44090909090906205,324257146,66.28502561012724,-89.30006674722472,5.899999999994236,-84.64386777524606,Other,0,4.572515,5.184195
20.738201309326552,89.34877890885195,0.3596153846153702,324493977,52.743685972210635,-87.03852313093643,14.999999999996305,-85.6787061903228,Sst,3,3.8970492,4.983331
27.682672702534532,85.51213835048273,0.8414285714285662,327962063,70.04903432403096,-88.14225345334873,7.4999999999946,-86.33044159500538,Vip,4,0.1242498,4.674763
20.02245539914417,78.47766382990942,0.2766666666666566,333604946,120.3128133146249,-87.28154977623129,6.699999999994417,-86.02558039912519,Pvalb,2,5.3602557,6.434521
29.71972384351887,85.84326356074764,0.17850467289718475,341442651,108.02624936901111,-97.2586360780865,29.79999999999967,-95.9460673014324,Pvalb,2,4.385598,7.6025677
30.700275186291808,95.9873855148728,0.7999999999999545,348592897,16.580310880829494,-87.22999394583641,46.000000000003354,-87.17488527651246,Pyr,1,-2.8134463,2.5161223
29.098924729740354,91.04981881337255,0.8285714285714221,354190013,15.013404825737236,-85.42289141542159,28.899999999999466,-85.16365768997817,Pyr,1,-1.8268803,2.6789155
34.64537102034072,115.94398488635036,0.9444444444446592,354833767,35.74265289911918,-96.03135605616056,12.399999999995716,-96.61759493792368,Pyr,1,-4.664533,4.945417
30.013211063706002,114.2022011564876,0.7761904761905389,370351753,21.345801992275824,-91.61019807865671,20.49999999999756,-92.3376170970772,Pyr,1,-3.7685094,4.3199515
34.40450769541453,110.78536885813105,1.059374999999967,382982932,32.37228123419483,-94.59251849407332,15.399999999996394,-94.86446982489711,Pyr,1,-4.5443068,4.865161
33.152131822490645,119.49838243237524,0.9639999999999554,386049446,25.020016012811727,-99.0004579129556,19.399999999997306,-99.92963197496306,Pyr,1,-4.8418813,4.799019
25.166667231863517,106.60104401140823,1.0600000000000287,386970660,30.81980686254478,-86.46985486167841,16.59999999999667,-86.29895991572849,Pyr,1,-1.390057,3.4236872
29.01069585738676,116.90319768765305,0.9160000000000492,395830185,25.97132765427037,-92.28234633694264,24.99999999999858,-91.98819662023564,Pyr,1,-4.157514,3.9789855
34.24881763360229,108.62047112180684,0.9464285714285876,397351623,29.04564315352778,-91.53814219544168,18.4999999999971,-91.91064908063082,Pyr,1,-2.910655,4.812246
28.51088033961307,110.77260004285752,0.9625000000002188,397353539,28.745957599706745,-90.4803987376066,16.099999999996555,-90.60463081642463,Pyr,1,-2.7375243,4.348202
26.082755138303547,116.6621828567676,0.7541666666666913,422738880,24.53736836724361,-92.79329685086924,16.59999999999667,-92.95775513825501,Pyr,1,-4.0114512,4.6676207
3.6891915668180872,95.64606732927126,1.0319999999999447,464198958,50.11526510975531,-82.59498258643859,3.9999999999938036,-79.11481656674965,Other,0,1.7682341,2.0631502
17.054687583442444,87.29854151183503,0.8196721311475093,464212183,61.07940322419502,-81.06398257738698,6.999999999994486,-79.44710667927981,Other,0,2.3145497,3.1662498
24.628717631524214,70.78173697745585,0.5689655172415087,466664172,70.33713315545455,-81.6158298940436,7.899999999994692,-81.08669374253866,Other,0,1.7284933,3.9339488
19.303548003608846,100.51113824246836,0.8142857142857371,468193142,28.1576830249412,-84.8749358601981,12.799999999995803,-84.14618247703388,Pyr,1,0.49362916,2.188558
12.197455193829214,93.43810653214636,0.2999999999999863,469610831,127.76659959759249,-92.1961785135659,5.899999999994236,-90.53726950751451,Other,0,5.1377077,7.2301674
32.53476877443547,106.91829219504801,0.7090909090910703,469704261,38.82809742321841,-98.78089152665909,11.599999999995532,-99.19954150164557,Pyr,1,-4.755026,4.997965
9.630373500172787,71.77994429769716,0.21832061068701267,471077468,131.27567892575163,-81.2809797216336,4.399999999993895,-79.43738685890635,Pvalb,2,6.328353,5.5391903
9.788307368527976,93.82967534882124,0.2306358381502797,471077857,173.07305292816397,-89.16964983394425,3.4999999999936904,-87.6723407038948,Pvalb,2,5.840837,6.970075
20.80850305018419,102.0386203274742,0.8727272727273782,471129934,11.690934211924825,-83.0758448477692,23.09999999999815,-83.15509603995041,Pyr,1,-0.29541513,1.945489
31.62743114500073,103.51136380267396,0.7285714285715942,471758398,10.192195690155039,-91.21824415841465,15.299999999996373,-90.8149333247428,Pyr,1,-2.3677056,4.94062
25.451158686159573,107.57928750074673,0.7450000000000045,471767045,20.85288291106294,-84.69547322265879,24.79999999999853,-84.68553540265209,Pyr,1,-0.8456722,1.8028004
28.480789551921703,112.54328955166677,0.7000000000001592,471800189,114.94252873569992,-91.59772378635631,8.699999999994871,-91.19953955190977,Pyr,1,-1.6473749,5.325884
17.984146061651767,99.81227360479079,0.5166666666667842,473011949,47.543581616473645,-84.57609710054881,18.099999999997014,-84.82789733321627,Other,0,-0.38129014,2.2315333
14.488401518587274,97.22875207120228,0.3647058823529372,473540161,69.09866883447121,-86.41000168353125,10.899999999995373,-83.51597504792352,Sst,3,4.7075005,4.90321
