AHP_depth,AP_amplitude_from_voltagebase,AP_width,Cell_id,ISI_CV,Spikecount,adaptation_index2,amp,mean_frequency,steady_state_voltage,stim_name,time_to_first_spike,voltage_base
17.765016089664282,89.00980934566228,1.870833333333574,313862022,0.7362764564461489,,0.04187353785606823,0.35000000120355423,25.083612040134312,-76.57941321894705,LongDC_58,5.2999999999941,-76.52152777778036
25.69832990101991,79.60140961057358,0.2579710144927464,313862167,0.09516165480546024,,0.0021939307682804564,0.269999994584,70.04365039082654,-94.83276001148921,LongDC_41,9.399999999995032,-92.51898207487928
27.098984533187622,86.82666412617944,0.7964285714285586,313862306,0.2760961367162863,56.0,0.013572771062289874,0.170000000188,56.5085771947557,-84.87650901174398,LongDC_33,10.099999999995191,-87.46840492530971
22.51650219885894,112.31471735626526,0.9942857142856968,314642645,0.19259319707569802,,0.01064283267582522,0.19000000184288268,35.37855049024741,-91.1138365216428,LongDC_36,12.59999999999576,-90.4682879130052
22.788559747167195,100.99838199303596,0.9000000000001072,314804042,0.4234233786841492,,0.03956780726522018,0.23000000515249752,24.427125741535814,-87.57373684222306,LongDC_41,18.79999999999717,-86.71713172064865
26.28021022660367,104.06319697326138,0.7166666666666907,314822529,0.24583467964292469,,0.03210125237043906,0.3299999995487468,19.21639799295403,-90.79846199474834,LongDC_54,18.4999999999971,-90.75590467099737
29.643652158101574,112.22103474483072,1.3047619047619146,314831019,0.18698008354227033,,0.017779396496056765,0.23000000515249752,21.50978182935657,-90.77530192837897,LongDC_49,26.599999999998943,-90.63472431324146
27.358390843506115,95.07627469492293,1.083333333333327,314900022,0.22218291947846902,,0.017212184687808458,0.19000000184288268,36.656144995419595,-87.13517607886693,LongDC_39,7.999999999994714,-86.03113527651108
18.276721759380894,82.64930118785084,0.27464788732393003,318331342,0.051909223813734744,,0.0009719887872685069,0.309999997894,142.584596847081,-89.71554571701627,LongDC_43,4.999999999994031,-87.7518538015856
26.080083597814674,99.78097808980012,0.9678571428572046,318733871,0.37427119975926315,,0.02938247894320075,0.2100000034976901,28.782894736843136,-87.7899418128291,LongDC_38,12.399999999995714,-86.49861133716534
25.226439090029665,106.62730207922922,0.7655172413793315,318808427,0.23579905015475708,,0.017938491781163305,0.269999994584,30.098598858329833,-89.21896747011628,LongDC_44,9.6999999999951,-89.99583590472282
17.657838391584352,95.48075551173854,0.7952380952381461,320207387,0.32798263059830424,,0.02538809312529625,0.309999997894,23.798730734359555,-82.9620249942698,LongDC_44,10.099999999995191,-82.50902904934061
35.38355936453571,100.53613379164265,2.170588235294317,320654829,0.43759697212207993,,0.04062719159775303,0.3900000045131691,18.826135105204276,-82.74048745293763,LongDC_58,9.799999999995123,-81.64826547128288
31.131713980279123,96.59699260562479,1.5333333333334105,320668879,0.3497114952244564,18.0,0.03405293207549171,0.2100000034976901,18.93095768374095,-90.26922211775636,LongDC_42,29.09999999999951,-89.43900607073675
36.30582174683722,111.82702867015462,0.8678571428571615,321906005,0.17534630826235872,28.0,0.016726838661241895,0.24999999292951713,29.148448886113567,-97.60742081082621,LongDC_43,22.699999999998056,-97.7254654213239
16.80058006003995,86.50370529847032,0.3000000000000682,322197160,0.4438772495039641,4.0,0.31386861313868614,0.370000002858,80.97165991902158,-88.00313596446745,LongDC_47,10.599999999995305,-88.00370506004064
9.083113613841956,96.7826556139618,0.3137614678898962,323452196,0.08062589202873854,109.0,0.0013716175441244153,0.41000000616800003,109.38283993979545,-88.98367539761935,LongDC_47,5.2999999999941,-86.38414586385
27.71539517154882,74.57650697135227,0.5222222222223409,323475862,1.257079691770282,18.0,0.02663601819926537,0.21000000349800002,43.881033642116584,-84.04575667584194,LongDC_51,10.299999999995237,-83.57997914066796
15.384398078290284,88.47057263780333,0.440909090909062,324257146,1.2836633613286677,66.0,0.0054125332315307865,0.170000000188,66.28502561012724,-89.3000667472247,LongDC_35,5.899999999994236,-84.64386777524606
20.73820130932655,89.34877890885195,0.3596153846153702,324493977,0.07115759635719936,52.0,0.0023370673386397356,0.269999994584,52.743685972210635,-87.03852313093643,LongDC_45,14.999999999996305,-85.6787061903228
27.68267270253453,85.51213835048274,0.8414285714285662,327962063,0.25981740565382544,,0.007434320928610331,0.190000001843,70.04903432403096,-88.14225345334873,LongDC_35,7.4999999999946,-86.33044159500537
20.02245539914417,78.47766382990942,0.2766666666666566,333604946,0.06405330666267282,120.0,0.0009289894324263868,0.3900000045131691,120.3128133146249,-87.2815497762313,LongDC_57,6.699999999994418,-86.0255803991252
29.719723843518867,85.84326356074764,0.17850467289718477,341442651,0.05445693749772933,107.0,0.000601541437905601,0.5299999883412454,108.02624936901111,-97.25863607808648,LongDC_64,29.79999999999967,-95.94606730143241
30.700275186291815,95.9873855148728,0.7999999999999545,348592897,0.10072124421581836,16.0,0.012798412198625705,0.23000000515249752,16.580310880829494,-87.22999394583641,LongDC_56,46.000000000003354,-87.17488527651246
29.09892472974035,91.04981881337254,0.8285714285714221,354190013,0.19907883702503504,14.0,0.031204526871050076,0.26999999458432455,15.013404825737236,-85.42289141542159,LongDC_53,28.899999999999466,-85.16365768997815
34.64537102034072,115.94398488635036,0.9444444444446591,354833767,0.2634699904495247,9.0,0.061862691545453076,0.37000000285836165,35.74265289911918,-96.03135605616056,LongDC_56,12.399999999995714,-96.61759493792368
30.013211063706,114.2022011564876,0.7761904761905389,370351753,0.4331169105902587,21.0,0.03994884450116419,0.24999999292951713,21.345801992275824,-91.6101980786567,LongDC_46,20.499999999997556,-92.33761709707719
34.40450769541453,110.78536885813105,1.0593749999999673,382982932,0.14304616794578823,,0.009790181398309289,0.269999994584,32.37228123419483,-94.59251849407332,LongDC_43,15.399999999996396,-94.86446982489711
33.152131822490645,119.49838243237524,0.9639999999999554,386049446,0.13806135674418776,25.0,0.014735903946074878,0.24999999292951713,25.020016012811723,-99.0004579129556,LongDC_40,19.399999999997306,-99.92963197496306
25.166667231863517,106.60104401140823,1.0600000000000287,386970660,0.21062106927195703,30.0,0.013576796525733589,0.19000000184288268,30.81980686254478,-86.46985486167841,LongDC_40,16.59999999999667,-86.2989599157285
29.010695857386757,116.90319768765303,0.9160000000000491,395830185,0.2601766386816072,,0.021304168182381737,0.19000000184288268,25.971327654270375,-92.28234633694265,LongDC_42,24.99999999999858,-91.98819662023564
34.24881763360229,108.62047112180683,0.9464285714285877,397351623,0.15172786286191253,28.0,0.012357153143040587,0.23000000515249752,29.04564315352778,-91.53814219544167,LongDC_48,18.4999999999971,-91.91064908063082
28.510880339613067,110.77260004285753,0.9625000000002188,397353539,0.23948835367084526,8.0,0.05088766919948645,0.289999996239132,28.745957599706745,-90.4803987376066,LongDC_44,16.099999999996555,-90.60463081642465
26.082755138303543,116.66218285676761,0.7541666666666913,422738880,0.28768247962391746,24.0,0.019514691429605616,0.23000000515249752,24.53736836724361,-92.79329685086923,LongDC_45,16.59999999999667,-92.957755138255
3.689191566818087,95.64606732927126,1.0319999999999447,464198958,0.08148849392938479,50.0,0.005551372503615642,0.170000000188,50.11526510975532,-82.5949825864386,LongDC_34,3.999999999993804,-79.11481656674965
17.054687583442444,87.29854151183501,0.8196721311475093,464212183,0.16147585195392014,61.0,0.004488338844510203,0.230000005152,61.07940322419502,-81.06398257738698,LongDC_36,6.999999999994486,-79.44710667927981
24.628717631524218,70.78173697745584,0.5689655172415087,466664172,0.269796426985366,29.0,0.01991003221059549,0.170000000188,70.33713315545455,-81.61582989404359,LongDC_41,7.899999999994691,-81.08669374253866
19.303548003608846,100.51113824246836,0.814285714285737,468193142,0.2809362720058768,,0.017509277389826442,0.350000001204,28.157683024941203,-84.8749358601981,LongDC_47,12.799999999995805,-84.14618247703388
12.197455193829217,93.43810653214635,0.2999999999999863,469610831,0.06032324389647289,,0.0007864223149485449,0.39000000451300004,127.76659959759247,-92.1961785135659,LongDC_54,5.899999999994236,-90.53726950751451
32.53476877443547,106.91829219504802,0.7090909090910703,469704261,0.2087813469847472,11.0,0.044795081217256276,0.509999986686438,38.828097423218416,-98.7808915266591,LongDC_62,11.599999999995532,-99.19954150164556
9.630373500172787,71.77994429769716,0.21832061068701267,471077468,0.08860010953875601,131.0,0.0007921629892923607,0.3299999995487468,131.27567892575163,-81.28097972163359,LongDC_52,4.399999999993895,-79.43738685890635
9.788307368527974,93.82967534882124,0.2306358381502797,471077857,0.09437385076389138,,0.001510584608763126,0.509999986686,173.07305292816395,-89.16964983394425,LongDC_59,3.4999999999936904,-87.67234070389482
20.80850305018419,102.0386203274742,0.8727272727273782,471129934,0.8228082913100854,,0.12381302569418219,0.43000003557800004,11.690934211924825,-83.0758448477692,LongDC_52,23.099999999998147,-83.15509603995041
31.62743114500073,103.51136380267396,0.7285714285715942,471758398,1.497618635286337,7.0,0.32195671166978146,0.289999996239132,10.19219569015504,-91.21824415841463,LongDC_50,15.299999999996373,-90.8149333247428
25.451158686159573,107.57928750074674,0.7450000000000045,471767045,0.04760809334090574,20.0,-0.00029882648387597073,0.350000001204,20.85288291106294,-84.6954732226588,LongDC_53,24.799999999998533,-84.6855354026521
28.480789551921703,112.54328955166676,0.7000000000001592,471800189,,1.0,,0.43000003557835953,114.94252873569992,-91.59772378635631,LongDC_52,8.699999999994873,-91.19953955190977
17.984146061651767,99.81227360479078,0.5166666666667842,473011949,0.4793176090760388,6.0,0.18518518518518515,0.20999998962,47.543581616473645,-84.57609710054881,LongDC_54,18.09999999999701,-84.82789733321626
14.488401518587272,97.22875207120228,0.36470588235293716,473540161,0.17950750962937503,68.0,0.0058796739549480835,0.170000000188,69.09866883447121,-86.41000168353125,LongDC_31,10.899999999995373,-83.51597504792352
16.352098682036925,100.45497902829979,0.3134831460674014,473543792,0.06413054127426242,89.0,0.0015708441007453425,0.269999994584,89.42926045016573,-90.7068726571993,LongDC_47,11.399999999995487,-90.20532901905344
21.956759134964,86.64290267724819,0.3999999999999863,473564515,0.11179787497907213,69.0,0.0031178910703073405,0.350000001204,69.7392359005493,-85.92783507675003,LongDC_45,8.999999999994941,-85.42234039306767
36.25364791730422,117.59740268570735,0.8000000000001819,473611755,0.13349508553374348,4.0,0.0943952802359882,0.43000003557835953,40.363269424817126,-97.60928870993118,LongDC_60,13.399999999995941,-97.33958827831225
18.459838662598422,89.60639137219681,0.6068965517241269,473943881,0.06904223766291963,29.0,0.005660344828601791,0.350000001204,30.051813471503454,-84.20656631213447,LongDC_48,11.299999999995464,-83.50509728325832
15.706116287904687,82.24094117628161,0.5914285714285598,474626527,0.21499708743663073,35.0,0.015193502869423572,0.0900000005077,35.46458607761849,-78.72655395022441,LongDC_29,12.099999999995646,-77.57754725703629
15.253645360909783,77.72728071917643,0.31093749999999254,475068599,0.10900174767900198,64.0,0.0026617637177912966,0.190000001843,64.62688074321244,-79.17813329822316,LongDC_39,12.59999999999576,-78.05833488746852
12.42801200019201,90.14155493842217,0.6333333333334773,475202388,0.09861412587554591,6.0,0.03161763537667152,0.170000000188,78.63695937089376,-82.75766717380564,LongDC_37,11.399999999995487,-81.61551200019122
33.28663166197506,100.48455198382244,0.8249999999999412,475459689,0.06599134222994082,12.0,0.007893301165065461,0.12999999687846042,12.857602057216313,-91.03015227213456,LongDC_54,79.40000000001095,-91.10694670500723
26.27052107091638,77.10232444781839,0.25882352941176334,475515168,0.10025013979895495,34.0,0.00574352516027001,0.12999999687799998,34.5809601301887,-87.5055317722884,LongDC_33,28.99999999999949,-86.8844935664427
22.955847457024532,102.58678179739563,0.48734177215187857,475517090,0.15969885625772565,79.0,0.003216364620021624,0.190000001843,79.11867801703015,-95.95592093318491,LongDC_36,9.6999999999951,-95.93171771014153
20.302548867724692,93.31123029683198,0.527777777777841,475542743,1.290204670581996,36.0,0.013489840662421244,0.230000005152,36.976170912080235,-88.14798025226287,LongDC_38,11.199999999995441,-87.97095164546377
18.508814172991173,86.1790833558252,0.23177570093456945,475549284,0.08031162782864441,107.0,0.0010602096887526542,0.35000000120355423,107.45129544085759,-89.70333626319272,LongDC_53,7.4999999999946,-89.7760454813642
19.84975873778191,85.23967660974822,0.8909090909090842,475585413,0.3695401409403341,44.0,0.010236392723455645,0.24999999293,45.25817732976913,-79.4932282248729,LongDC_39,4.699999999993963,-79.40231781005643
29.507260013388493,80.57228289697942,0.7564516129031906,475622680,0.7395667376341298,,0.009990521079828459,0.190000001843,62.3366177357766,-83.58798132155547,LongDC_35,3.8999999999937813,-82.81875404075292
23.952758149105634,75.58047819379908,1.113043478260836,475744706,0.08851981375698885,23.0,0.011284706410820858,0.0900000005077,23.2041969330117,-80.02626361936987,LongDC_27,30.19999999999976,-78.74352117467907
